ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0070663,regulation of leukocyte proliferation,39/1131,229/12963,3.6897546447414935e-5,0.0035963331973533578,0.003461675746208761,CLECL1P/IKZF3/ST6GAL1/CBLB/GPR183/SLC39A10/BCL2/GLMN/BMI1/CTLA4/NFATC2/SLAMF1/PRKCQ/FCRL3/TNFSF9/CRTAM/CD28/CD70/CD3E/ADA/PAWR/CCL5/CD40LG/CD6/IL7/HLA-DMB/ZAP70/IL23A/HLA-DPB1/HLA-DPA1/XCL1/TNFRSF13C/CD276/PLA2G2D/CD80/CD22/GPNMB/VCAM1/IL23R,39
GO:0002708,positive regulation of lymphocyte mediated immunity,24/1131,114/12963,3.8717570606192954e-5,0.00369510814472854,0.0035567522646785593,SLAMF6/SH2D1A/MSH2/SLAMF1/RASGRP1/CRTAM/CD28/KLRK1/CD160/FCER2/GATA3/KLRD1/CD1C/KLRC4/TBX21/IL23A/HLA-DRA/KLRC1/XCL1/KLRC3/KLRC2/LAG3/CD1E/IL23R,24
GO:0002399,MHC class II protein complex assembly,7/1131,13/12963,4.049481551615516e-5,0.003710134997590136,0.0035712164673089254,HLA-DOA/HLA-DQA1/HLA-DMB/HLA-DRA/HLA-DPB1/HLA-DPA1/HLA-DQB2,7
GO:0002503,peptide antigen assembly with MHC class II protein complex,7/1131,13/12963,4.049481551615516e-5,0.003710134997590136,0.0035712164673089254,HLA-DOA/HLA-DQA1/HLA-DMB/HLA-DRA/HLA-DPB1/HLA-DPA1/HLA-DQB2,7
GO:0002253,activation of immune response,67/1131,472/12963,4.316903690894322e-5,0.0038775952564680176,0.00373240651417055,SH2D1A/CBLB/SLC39A10/SKAP1/BCL2/CD3G/PYHIN1/CD3D/CTLA4/THEMIS/CD79B/NLRC3/NFATC2/RNF125/TRAT1/CD19/TRAC/PLEKHA1/CD8A/TRBC2/FCRL3/TESPA1/LAX1/LILRA4/ITK/CD28/LCK/BTNL9/GCSAM/KLRK1/TRGC1/CD160/CD8B/MFHAS1/UBASH3A/CD3E/BANK1/ADA/TRBC1/CD247/BLNK/TRGC2/KCNN4/PAWR/GATA3/KLRD1/MS4A1/KLRC4/CD79A/ZAP70/KLRC1/ESR1/HLA-DPB1/KLRC3/CCR7/CD276/BLK/KLRC2/IGHD/CD22/TLR3/C8G/IGHG3/IRGM/CAV1/TSPAN6/PAK3,67
GO:0050854,regulation of antigen receptor-mediated signaling pathway,16/1131,61/12963,4.737282899550671e-5,0.004173364031315696,0.0040171008231210045,SH2D1A/CBLB/SLC39A10/TRAT1/CD19/FCRL3/TESPA1/LCK/GCSAM/CD160/UBASH3A/ADA/KCNN4/PAWR/CCR7/CD22,16
GO:0031295,T cell costimulation,13/1131,44/12963,6.311916144649321e-5,0.0053546088627108405,0.005154116321624953,DPP4/CD28/LCK/ICOS/KLRK1/CD160/CD3E/CD40LG/CD5/TNFRSF13C/CCR7/CD80/CAV1,13
GO:0042269,regulation of natural killer cell mediated cytotoxicity,13/1131,44/12963,6.311916144649321e-5,0.0053546088627108405,0.005154116321624953,SLAMF6/SH2D1A/RASGRP1/CRTAM/KLRK1/CD160/KLRB1/KLRD1/KLRC4/KLRC1/KLRC3/KLRC2/LAG3,13
GO:0007423,sensory organ development,53/1131,354/12963,6.679900363575292e-5,0.005563749739188803,0.005355426339333378,WNT16/ABI2/GPM6A/BCL2/USP45/FGF2/GDF11/PTPRM/SLC4A7/FZD3/SOBP/BCAR3/FZD6/CEP290/BCL11B/SDK2/MAF/TGFB3/WNT10A/MYO6/WNT2B/RPGRIP1L/TBC1D32/PJVK/NECTIN3/ACVR2B/GATA3/BFSP1/C12orf57/LEF1/AHI1/ROR1/EPHA4/FASLG/WNT10B/PRICKLE1/NPHP1/STOX1/CDON/FGF9/UNC45B/GSDME/MYO3B/SOX8/WNT7A/NOG/CRB2/TMIE/BFSP2/TMOD1/MYOM2/GLI3/WNT9A,53
GO:0031294,lymphocyte costimulation,13/1131,45/12963,8.174597741801321e-5,0.006687112902712831,0.0064367274324070925,DPP4/CD28/LCK/ICOS/KLRK1/CD160/CD3E/CD40LG/CD5/TNFRSF13C/CCR7/CD80/CAV1,13
GO:0045580,regulation of T cell differentiation,29/1131,159/12963,1.0390369161769557e-4,0.008350575636853744,0.008037905155799201,HLA-DOA/DTX1/TOX/CTLA4/CD2/RASGRP1/CD27/TNFSF9/CRTAM/TESPA1/CD28/IL7R/CAMK4/ADA/GATA3/IL7/LEF1/IFNG/TBX21/ZAP70/IL23A/HLA-DRA/WNT10B/PRDX2/ZNF683/CD80/LAG3/IL23R/GLI3,29
GO:0042113,B cell activation,39/1131,240/12963,1.0595381602301627e-4,0.008368524675886854,0.008055182129227135,IKZF3/THOC1/GPR183/SLC39A10/MSH2/BCL2/ITM2A/BMI1/CTLA4/CD79B/NFATC2/RASGRP1/CD19/CD27/FCRL3/UNG/LAX1/CD28/HDAC9/IL7R/PIK3R3/CD70/BANK1/ADA/BLNK/PAWR/CD40LG/IL7/MS4A1/CD79A/LEF1/CXCR5/TBX21/ZAP70/TPD52/PAX5/TNFRSF13C/CD22/VCAM1,39
GO:0046629,gamma-delta T cell activation,9/1131,24/12963,1.109470568437649e-4,0.008614380803411644,0.008291832669376114,GPR18/CD3G/ITK/TRGC1/CD3E/CD247/LEF1/CXADR/KLRC1,9
GO:0033077,T cell differentiation in thymus,18/1131,79/12963,1.2140048559532604e-4,0.009268927075203142,0.008921870774716154,BCL2/CD3G/BMI1/TOX/CD3D/RASGRP1/TESPA1/BCL11B/CD28/IL7R/CD3E/CAMK4/ADA/GATA3/ZAP70/CCR7/FZD7/GLI3,18
GO:0042129,regulation of T cell proliferation,29/1131,161/12963,1.3058428621870222e-4,0.009806665822424178,0.009439474977914471,CLECL1P/CBLB/GLMN/BMI1/CTLA4/SLAMF1/PRKCQ/TNFSF9/CRTAM/CD28/CD70/CD3E/PAWR/CCL5/CD40LG/CD6/HLA-DMB/ZAP70/IL23A/HLA-DPB1/HLA-DPA1/XCL1/TNFRSF13C/CD276/PLA2G2D/CD80/GPNMB/VCAM1/IL23R,29
GO:0061333,renal tubule morphogenesis,13/1131,47/12963,1.336217719731632e-4,0.009872924796920333,0.009503253018600692,BCL2/FGF2/MTSS1/HOXB7/KLHL3/WNT2B/GATA3/AHI1/PTCH1/LAMA5/SOX8/NOG/GLI3,13
GO:0033632,regulation of cell-cell adhesion mediated by integrin,6/1131,11/12963,1.369472762516785e-4,0.009958023373157763,0.009585165250096596,SKAP1/DPP4/CD3E/ADA/CCL5/CXCL13,6
GO:0035710,"CD4-positive, alpha-beta T cell activation",22/1131,110/12963,1.7739982001740038e-4,0.012605588199058815,0.012133597345065403,SLAMF6/CBLB/RORA/GPR183/STAT4/TOX/PRKCQ/LY9/CD28/CD160/CD3E/GATA3/LEF1/IFNG/TBX21/IL23A/HLA-DRA/XCL1/RORC/PLA2G2D/CD80/IL23R,22
GO:0061326,renal tubule development,15/1131,61/12963,1.7886121653325104e-4,0.012605588199058815,0.012133597345065403,BCL2/FGF2/MTSS1/HOXB7/KLHL3/WNT2B/GATA3/AHI1/PTCH1/PRICKLE1/WWTR1/LAMA5/SOX8/NOG/GLI3,15
GO:0048592,eye morphogenesis,20/1131,96/12963,1.9379889721380145e-4,0.01345140527479431,0.01294774450444361,WNT16/ABI2/BCL2/FGF2/GDF11/PTPRM/BCAR3/CEP290/SDK2/WNT2B/RPGRIP1L/NECTIN3/C12orf57/AHI1/FASLG/CDON/SOX8/CRB2/GLI3/WNT9A,20
GO:0045785,positive regulation of cell adhesion,56/1131,396/12963,1.9934150920414794e-4,0.013629603786032861,0.01311927073144031,CLECL1P/HLA-DOA/HLA-DQA1/CCL28/SKAP1/BMI1/SLAMF1/RASGRP1/PRKCQ/CD27/DPP4/TNFSF9/TESPA1/IFT74/CARMIL1/CD28/LCK/ICOS/KLRK1/IL7R/CD160/CD70/CD3E/SIRPG/ADA/GATA3/CCL5/CD40LG/CD6/CD5/IL7/HLA-DMB/LEF1/ANK3/IFNG/LAMA2/ZAP70/IL23A/HLA-DRA/HLA-DPB1/EPHA4/HLA-DPA1/WNT10B/ITGA3/XCL1/TNFRSF13C/CCR7/CD276/CXCL13/CD80/HLA-DQB2/VIT/VCAM1/IL23R/CAV1/GLI3,56
GO:0002228,natural killer cell mediated immunity,16/1131,69/12963,2.2971849691592113e-4,0.015475594623115218,0.014896142160693402,SLAMF6/SH2D1A/CD96/CD2/RASGRP1/CRTAM/KLRK1/CD160/KLRB1/KLRD1/KLRC4/KLRC1/KLRC3/GZMB/KLRC2/LAG3,16
GO:0043383,negative T cell selection,6/1131,12/12963,2.5367990114521686e-4,0.01684213952385853,0.01621151954076756,THEMIS/CD28/CD3E/ZAP70/CCR7/GLI3,6
GO:0072078,nephron tubule morphogenesis,12/1131,44/12963,2.7816816550017473e-4,0.018004171675366294,0.017330041739475267,BCL2/FGF2/HOXB7/KLHL3/WNT2B/GATA3/AHI1/PTCH1/LAMA5/SOX8/NOG/GLI3,12
GO:0043583,ear development,23/1131,121/12963,2.8084090735479446e-4,0.018004171675366294,0.017330041739475267,BCL2/FGF2/SLC4A7/FZD3/SOBP/FZD6/CEP290/MAF/TGFB3/MYO6/RPGRIP1L/PJVK/GATA3/AHI1/ROR1/EPHA4/STOX1/FGF9/GSDME/MYO3B/NOG/TMIE/GLI3,23
GO:0048839,inner ear development,21/1131,106/12963,2.8297322868945057e-4,0.018004171675366294,0.017330041739475267,FGF2/SLC4A7/FZD3/SOBP/FZD6/CEP290/MAF/TGFB3/MYO6/RPGRIP1L/PJVK/GATA3/AHI1/ROR1/EPHA4/STOX1/FGF9/GSDME/MYO3B/TMIE/GLI3,21
GO:0002706,regulation of lymphocyte mediated immunity,29/1131,169/12963,3.0921946917808734e-4,0.019404580661709837,0.01867801523268937,SLAMF6/SH2D1A/THOC1/CD96/MSH2/SLAMF1/RASGRP1/CRTAM/CD28/KLRK1/IL7R/CD160/KLRB1/FCER2/GATA3/KLRD1/CD1C/KLRC4/TBX21/IL23A/HLA-DRA/KLRC1/XCL1/KLRC3/KLRC2/CD80/LAG3/CD1E/IL23R,29
GO:0002396,MHC protein complex assembly,7/1131,17/12963,3.3574016377867596e-4,0.020507009203601528,0.019739165558861384,HLA-DOA/HLA-DQA1/HLA-DMB/HLA-DRA/HLA-DPB1/HLA-DPA1/HLA-DQB2,7
GO:0002501,peptide antigen assembly with MHC protein complex,7/1131,17/12963,3.3574016377867596e-4,0.020507009203601528,0.019739165558861384,HLA-DOA/HLA-DQA1/HLA-DMB/HLA-DRA/HLA-DPB1/HLA-DPA1/HLA-DQB2,7
GO:0060993,kidney morphogenesis,14/1131,58/12963,3.584894011851727e-4,0.021327791517263325,0.02052921533239492,BCL2/FGF2/HOXB7/KLHL3/GCNT4/WNT2B/GATA3/AHI1/PTCH1/WWTR1/LAMA5/SOX8/NOG/GLI3,14
GO:0072080,nephron tubule development,14/1131,58/12963,3.584894011851727e-4,0.021327791517263325,0.02052921533239492,BCL2/FGF2/MTSS1/HOXB7/KLHL3/WNT2B/GATA3/AHI1/PTCH1/WWTR1/LAMA5/SOX8/NOG/GLI3,14
GO:0045619,regulation of lymphocyte differentiation,31/1131,188/12963,4.0213450516534625e-4,0.023617668822595528,0.022733352795379698,HLA-DOA/IKZF3/DTX1/TOX/CTLA4/CD2/RASGRP1/CD27/FCRL3/TNFSF9/CRTAM/TESPA1/CD28/IL7R/CAMK4/ADA/GATA3/IL7/LEF1/IFNG/TBX21/ZAP70/IL23A/HLA-DRA/WNT10B/PRDX2/ZNF683/CD80/LAG3/IL23R/GLI3,31
GO:0019886,antigen processing and presentation of exogenous peptide antigen via MHC class II,9/1131,28/12963,4.2568594550113987e-4,0.02435417397019425,0.023442280991542577,HLA-DOA/HLA-DQA1/HLA-DMB/HLA-DRA/HLA-DPB1/CTSF/HLA-DPA1/HLA-DQB2/CTSE,9
GO:0002088,lens development in camera-type eye,14/1131,59/12963,4.3287519876610003e-4,0.02435417397019425,0.023442280991542577,ABI2/FGF2/BCAR3/MAF/WNT2B/TBC1D32/NECTIN3/GATA3/BFSP1/CDON/UNC45B/WNT7A/BFSP2/TMOD1,14
GO:0072028,nephron morphogenesis,12/1131,46/12963,4.3594024570092304e-4,0.02435417397019425,0.023442280991542577,BCL2/FGF2/HOXB7/KLHL3/WNT2B/GATA3/AHI1/PTCH1/LAMA5/SOX8/NOG/GLI3,12
GO:0072088,nephron epithelium morphogenesis,12/1131,46/12963,4.3594024570092304e-4,0.02435417397019425,0.023442280991542577,BCL2/FGF2/HOXB7/KLHL3/WNT2B/GATA3/AHI1/PTCH1/LAMA5/SOX8/NOG/GLI3,12
GO:0042267,natural killer cell mediated cytotoxicity,15/1131,66/12963,4.499859966003827e-4,0.02477123752291656,0.02384372843977929,SLAMF6/SH2D1A/CD2/RASGRP1/CRTAM/KLRK1/CD160/KLRB1/KLRD1/KLRC4/KLRC1/KLRC3/GZMB/KLRC2/LAG3,15
GO:0001738,morphogenesis of a polarized epithelium,16/1131,73/12963,4.542204653841936e-4,0.02477123752291656,0.02384372843977929,CELSR1/DLG3/MLLT3/FZD3/JHY/FZD6/RPGRIP1L/AHI1/ASTN2/PRICKLE1/NPHP1/TP63/LAMA5/FZD7/WNT7A/AJAP1,16
GO:0002449,lymphocyte mediated immunity,46/1131,319/12963,0.00046711594148036686,0.0249928353121854,0.024057028946275726,SLAMF6/SH2D1A/THOC1/CD96/MSH2/CD2/SLAMF1/RASGRP1/CD19/CD8A/CD27/CRTAM/UNG/CD28/IL21R/KLRK1/IGHV3-64/IL7R/CD160/KLRB1/CD70/FCER2/GATA3/CD40LG/KLRD1/CD1C/KLRC4/TBX21/IL23A/HLA-DRA/KLRC1/XCL1/KLRC3/IGHV1-69D/GZMB/KLRC2/IGHD/CD80/LAG3/CD1E/FCER1A/C8G/IGHG3/IL23R/IGHV4-34/IGLL5,46
GO:0001906,cell killing,28/1131,165/12963,4.691953365745349e-4,0.0249928353121854,0.024057028946275726,SLAMF6/SH2D1A/CD2/RASGRP1/GZMA/CRTAM/KLRK1/IL7R/CD160/KLRB1/FCER2/KLRD1/CD1C/KLRC4/IFNG/IL23A/HLA-DRA/KLRC1/GZMH/XCL1/KLRC3/GZMB/GNLY/KLRC2/LAG3/CD1E/C8G/IL23R,28
GO:0042098,T cell proliferation,31/1131,192/12963,5.825537494655557e-4,0.030475223201201485,0.0293341398659987,CLECL1P/CBLB/GLMN/BMI1/CTLA4/SLAMF1/RASGRP1/PRKCQ/TNFSF9/CRTAM/CD28/CD70/CD3E/PAWR/CCL5/CD40LG/CD6/HLA-DMB/ZAP70/IL23A/HLA-DPB1/HLA-DPA1/XCL1/PRDX2/TNFRSF13C/CD276/PLA2G2D/CD80/GPNMB/VCAM1/IL23R,31
GO:0002705,positive regulation of leukocyte mediated immunity,24/1131,135/12963,5.854223186434689e-4,0.030475223201201485,0.0293341398659987,SLAMF6/SH2D1A/MSH2/SLAMF1/RASGRP1/CRTAM/CD28/KLRK1/CD160/FCER2/GATA3/KLRD1/CD1C/KLRC4/TBX21/IL23A/HLA-DRA/KLRC1/XCL1/KLRC3/KLRC2/LAG3/CD1E/IL23R,24
GO:0034767,positive regulation of monoatomic ion transmembrane transport,20/1131,105/12963,6.654574088099227e-4,0.034252363929868045,0.032969853169778435,PPP3CC/DMD/STK39/ABCB1/CD19/ALG10B/KCNN4/ATP1B1/MS4A1/AKAP5/AMIGO1/TRPC1/ANK3/IFNG/XCL1/RNF207/TRPC3/FXYD2/CAV1/CXCL11,20
GO:0002287,alpha-beta T cell activation involved in immune response,15/1131,69/12963,7.420219634397155e-4,0.037353874884805904,0.03595523429553463,SLAMF6/RORA/GPR183/STAT4/LY9/EOMES/GATA3/LEF1/IFNG/TBX21/IL23A/HLA-DRA/RORC/CD80/IL23R,15
GO:0002293,alpha-beta T cell differentiation involved in immune response,15/1131,69/12963,7.420219634397155e-4,0.037353874884805904,0.03595523429553463,SLAMF6/RORA/GPR183/STAT4/LY9/EOMES/GATA3/LEF1/IFNG/TBX21/IL23A/HLA-DRA/RORC/CD80/IL23R,15
GO:0001909,leukocyte mediated cytotoxicity,22/1131,122/12963,7.9926344933453e-4,0.039798107189146545,0.038307947245564605,SLAMF6/SH2D1A/CD2/RASGRP1/CRTAM/KLRK1/IL7R/CD160/KLRB1/KLRD1/CD1C/KLRC4/IL23A/HLA-DRA/KLRC1/XCL1/KLRC3/GZMB/KLRC2/LAG3/CD1E/IL23R,22
GO:0001736,establishment of planar polarity,13/1131,56/12963,8.583227177411344e-4,0.04182953585076741,0.04026331315361268,CELSR1/DLG3/MLLT3/FZD3/JHY/FZD6/RPGRIP1L/ASTN2/PRICKLE1/NPHP1/TP63/FZD7/WNT7A,13
GO:0007164,establishment of tissue polarity,13/1131,56/12963,8.583227177411344e-4,0.04182953585076741,0.04026331315361268,CELSR1/DLG3/MLLT3/FZD3/JHY/FZD6/RPGRIP1L/ASTN2/PRICKLE1/NPHP1/TP63/FZD7/WNT7A,13
GO:1904064,positive regulation of cation transmembrane transport,18/1131,92/12963,8.757236243016578e-4,0.042228314978167314,0.040647160799996064,PPP3CC/DMD/CD19/ALG10B/KCNN4/ATP1B1/MS4A1/AKAP5/AMIGO1/TRPC1/ANK3/IFNG/XCL1/RNF207/TRPC3/FXYD2/CAV1/CXCL11,18
GO:0050856,regulation of T cell receptor signaling pathway,11/1131,43/12963,8.960849466284526e-4,0.042760053546926476,0.04115898948932662,SH2D1A/CBLB/TRAT1/TESPA1/LCK/CD160/UBASH3A/ADA/KCNN4/PAWR/CCR7,11
GO:0002495,antigen processing and presentation of peptide antigen via MHC class II,9/1131,31/12963,9.784398078202172e-4,0.046208585150767166,0.044478397774920124,HLA-DOA/HLA-DQA1/HLA-DMB/HLA-DRA/HLA-DPB1/CTSF/HLA-DPA1/HLA-DQB2/CTSE,9
GO:0030888,regulation of B cell proliferation,13/1131,57/12963,0.0010246681116315522,0.04789800632024633,0.04610456197233697,IKZF3/GPR183/SLC39A10/BCL2/BMI1/CTLA4/NFATC2/FCRL3/ADA/PAWR/IL7/TNFRSF13C/CD22,13
