ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0002274,myeloid leukocyte activation,59/1254,201/12963,2.117233954589016e-15,9.710404819001441e-13,7.40120156565902e-13,PRKCD/PREX1/LYN/GAB2/SPI1/PIK3CD/DYSF/C5AR1/IFNGR2/ITGAM/LAT2/MYD88/SBNO2/ITGB2/FGR/CXCR2/TLR2/CBL/TLR4/GRN/SLC11A1/NOTCH2/PTAFR/LILRA2/LTBR/UNC13D/TLR1/FES/IL18RAP/ADGRE2/PRAM1/CD300LF/TLR6/RAC2/STXBP2/ANXA3/IL4R/PLSCR1/CD93/TYROBP/CLEC4D/CST7/NECTIN2/RELB/CEBPA/PYCARD/ZC3H12A/FCER1G/THBS1/S100A12/CSF1/IFI35/BATF2/CD177/BPI/VSIG4/AZU1/MMP8/IL10,59
GO:0001819,positive regulation of cytokine production,93/1254,413/12963,3.1418304483880865e-15,1.3208778843431582e-12,1.0067637392948842e-12,IL17RA/STAT3/MEFV/RARA/IL6R/PIK3CD/C5AR1/CEBPB/MAPK14/NFAM1/STAT5B/RBM47/MYD88/BCL3/PTPRJ/NAIP/AKIRIN2/TLR5/FGR/TLR2/NLRP12/FLOT1/TLR4/ADAM8/IL1R1/SLC11A1/SORL1/LILRB2/PTAFR/LILRA2/TLR1/FFAR2/ZBTB7B/IL18R1/GPSM3/IRAK3/MAPKAPK2/CLEC4E/PANX2/TGFB1/TLR6/ARID5A/IL1B/FFAR3/TLR8/OSM/CCDC88B/CD55/HIF1A/MAPK13/PELI1/HSPA1A/LILRA5/C3AR1/NLRC4/IL4R/TYROBP/IL1RAP/IRF1/NLRP3/CYBA/ALOX15B/HGF/CD14/UNC93B1/NOD2/PYCARD/CLEC5A/CYP1B1/IRF7/ORM1/IL27/FCER1G/THBS1/CD274/HMGB2/ORM2/C3/EIF2AK2/RIGI/TRIM6/IFIH1/MIR657/OAS3/ELANE/CHI3L1/INAVA/AZU1/MMP8/OAS1/RSAD2/IL10/CXCL17,93
GO:0060326,cell chemotaxis,66/1254,245/12963,4.895866897083659e-15,1.899972961214389e-12,1.4481458927163242e-12,IL17RA/PRKCD/PREX1/IL6R/LYN/SPI1/PIK3CD/C5AR1/RIPOR2/ALOX5/CSF3R/FPR2/PTK2B/PADI2/ITGB2/DUSP1/CXCL16/RIN3/NOTCH1/CXCR2/CXCR1/VAV1/ARRB2/ADAM8/BST1/FFAR2/MAPK3/GPSM3/RHOG/ADGRE2/NEDD9/C5AR2/NINJ1/TRPM2/RAC2/IL1B/TNFSF14/TREM1/ELMO2/C3AR1/CCR1/TNFAIP6/CXCL1/HGF/S100A9/NOD2/DAPK2/DOCK4/FCER1G/THBS1/HSD3B7/HMGB2/S100A12/CCRL2/EPHB1/CSF1/S100A8/PLXNB3/EDNRB/XCR1/ITGA9/HBEGF/AZU1/IL10/CCL20/CXCL17,66
GO:0002253,activation of immune response,101/1254,472/12963,6.714165042319102e-15,2.4194973313214193e-12,1.8441236766610285e-12,PRKCD/MEFV/LYN/PIK3CD/THEMIS2/C5AR1/C1RL/FOSL2/NFAM1/HCK/LAT2/ALPK1/MYD88/FPR2/TRIM25/PTPRJ/NAIP/CR1/FPR1/TLR5/FGR/CREBBP/TLR2/FLOT1/TLR4/VAV1/ARRB2/LILRA2/TLR1/FFAR2/NLRP6/EP300/IRAK3/MAPKAPK2/SLC15A3/CLEC4E/PRAM1/BMX/MNDA/C4BPA/ZNFX1/NFKBIA/CD300LF/PIK3AP1/TLR6/C5AR2/SEC14L1/NINJ1/CFP/CEACAM1/IL1B/TLR8/CD55/MAP2K6/PELI1/BTNL8/SH2B2/HSPA1A/C3AR1/NLRC4/FYB1/PLSCR1/TYROBP/RBCK1/IRF1/CD59/NLRP3/CYBA/NECTIN2/CD14/NLRX1/UNC93B1/TNFAIP3/NOD2/PYCARD/TIFA/IRAK2/IRF7/ZC3H12A/FCER1G/C3/EIF2AK2/RIGI/SMPDL3B/ZBP1/IFI35/OASL/FOSL1/SERPING1/LTF/IFIH1/OAS3/VSIG4/INAVA/BTNL3/OAS1/RSAD2/GBP1/C4B/IGHA1/TREML4,101
GO:0045089,positive regulation of innate immune response,74/1254,296/12963,7.97312412095167e-15,2.681627412680078e-12,2.0439173623744876e-12,MEFV/LYN/SPI1/HCK/STAT5B/ALPK1/RBM47/MYD88/FPR2/TRIM25/NAIP/AKIRIN2/TLR5/CREBBP/TLR2/FLOT1/TLR4/VAV1/ARRB2/ADAM8/LILRA2/TLR1/FFAR2/NLRP6/EP300/IRAK3/IL18RAP/MAPKAPK2/SLC15A3/CLEC4E/MNDA/ZNFX1/NFKBIA/CD300LF/PIK3AP1/TLR6/SEC14L1/NINJ1/TLR8/MAP2K6/PELI1/HSPA1A/NLRC4/PLSCR1/TYROBP/IRF1/NLRP3/CYBA/NECTIN2/CD14/NLRX1/UNC93B1/TNFAIP3/NOD2/PYCARD/TIFA/IRAK2/IRF7/HMGB2/EIF2AK2/RIGI/SMPDL3B/ZBP1/IFI35/OASL/FOSL1/TRIM6/LTF/IFIH1/OAS3/INAVA/OAS1/RSAD2/TREML4,74
GO:0002237,response to molecule of bacterial origin,73/1254,293/12963,1.4740688166632056e-14,4.64792323754117e-12,3.5426140705728226e-12,RARA/LYN/SIRPA/SPI1/C5AR1/FOSL2/CEBPB/MAPK14/ADM/HCK/ZFP36/MYD88/SBNO2/CSF2RB/LITAF/AKIRIN2/NOTCH1/TLR2/TLR4/SLC11A1/LILRB2/TRIB1/PTAFR/FOS/LILRA2/UPF1/TLR1/IFNAR1/MAPK3/IRAK3/MAPKAPK2/ALPL/NFKBIA/MMP9/TLR6/ARID5A/IL1B/CD55/PELI1/TSPO/NLRP3/CXCL1/THBD/NFKB2/CD14/HPGD/TNFAIP3/S100A9/NOD2/PYCARD/LOXL1/SLPI/IRAK2/ZC3H12A/CD274/HMGB2/ABCA1/S100A8/CARD16/CEBPE/EDNRB/TRIM6/LTF/DEFA3/ELANE/BPI/INAVA/MMP8/CMPK2/MPO/IL10/C4B/CYP1A1,73
GO:0032102,negative regulation of response to external stimulus,82/1254,355/12963,3.31016296627812e-14,9.823395391101832e-12,7.487322176974597e-12,PRKCD/STAT3/MEFV/LYN/SIRPA/SEMA4A/ALOX5/MAPK14/TNFRSF1A/HCK/ZFP36/FPR2/PADI2/DUSP1/CR1/RIN3/PTEN/NT5C2/NOTCH1/FGR/ZDHHC18/ELF4/NLRP12/GRN/ARRB2/SEMA4B/TRIB1/LILRA2/KREMEN1/GBA1/PLAUR/NLRP6/ADAR/EXTL3/IRAK3/SOCS3/TGFB1/C5AR2/SEC14L1/CEACAM1/IER3/RHBDF2/NLRP3/TRAFD1/TNFAIP6/SEMA6B/PGLYRP1/F12/HGF/CST7/THBD/NLRX1/FURIN/TNFAIP3/TRIM21/NOD2/SEMA3B/ARG1/THBS1/SIGLEC10/FAP/PPARG/SMPDL3B/KIAA0319/GPER1/CARD16/SERPING1/LTF/GPR17/OAS3/ELANE/TEK/VSIG4/DCST1/ADORA2A/OAS1/C1QTNF12/USP18/SEMA6A/RGMA/IL10/CXCL17,82
GO:0032635,interleukin-6 production,44/1254,135/12963,1.3849276552464496e-13,3.6773473793254415e-11,2.802848046878272e-11,IL17RA/STAT3/IL6R/SIRPA/CEBPB/MYD88/AKIRIN2/ELF4/TLR2/NLRP12/TLR4/ARRB2/LILRB2/PTAFR/LILRA2/GBA1/TLR1/IRAK3/MAPKAPK2/TGFB1/TLR6/C5AR2/ARID5A/IL1B/TLR8/MAPK13/LILRA5/TYROBP/IL1RAP/CYBA/HGF/NLRX1/UNC93B1/TNFAIP3/NOD2/PYCARD/ORM1/ZC3H12A/RIGI/IFIH1/MIR657/BPI/INAVA/IL10,44
GO:0032675,regulation of interleukin-6 production,44/1254,135/12963,1.3849276552464496e-13,3.6773473793254415e-11,2.802848046878272e-11,IL17RA/STAT3/IL6R/SIRPA/CEBPB/MYD88/AKIRIN2/ELF4/TLR2/NLRP12/TLR4/ARRB2/LILRB2/PTAFR/LILRA2/GBA1/TLR1/IRAK3/MAPKAPK2/TGFB1/TLR6/C5AR2/ARID5A/IL1B/TLR8/MAPK13/LILRA5/TYROBP/IL1RAP/CYBA/HGF/NLRX1/UNC93B1/TNFAIP3/NOD2/PYCARD/ORM1/ZC3H12A/RIGI/IFIH1/MIR657/BPI/INAVA/IL10,44
GO:0002758,innate immune response-activating signaling pathway,59/1254,221/12963,2.1631454005389756e-13,5.456534272859566e-11,4.158931656930988e-11,MEFV/LYN/HCK/ALPK1/MYD88/TRIM25/NAIP/TLR5/CREBBP/TLR2/FLOT1/TLR4/ARRB2/LILRA2/TLR1/FFAR2/NLRP6/EP300/IRAK3/MAPKAPK2/SLC15A3/CLEC4E/NFKBIA/CD300LF/PIK3AP1/TLR6/SEC14L1/NINJ1/TLR8/MAP2K6/PELI1/HSPA1A/NLRC4/TYROBP/IRF1/NLRP3/CYBA/CD14/NLRX1/UNC93B1/TNFAIP3/NOD2/PYCARD/TIFA/IRAK2/IRF7/EIF2AK2/RIGI/SMPDL3B/IFI35/OASL/FOSL1/LTF/IFIH1/OAS3/INAVA/OAS1/RSAD2/TREML4,59
GO:0006909,phagocytosis,56/1254,204/12963,2.5248743545193054e-13,5.93095791129622e-11,4.520533983613811e-11,PRKCD/RARA/LYN/SIRPA/DYSF/NCF2/HCK/ITGAM/MYD88/FPR2/RAB7A/RAB31/PTPRJ/ITGB2/NCF4/FGR/TLR2/CNN2/TLR4/VAV1/SLC11A1/GSN/UNC13D/CEACAM4/SIRPB1/ANXA11/C4BPA/CD300LF/CFP/MYH9/ICAM3/RAB20/IL1B/ANXA3/XKR8/RAB27A/ELMO2/PLSCR1/CD93/TYROBP/CYBA/CD14/NOD2/PYCARD/FCER1G/THBS1/FCGR1A/C3/ABCA1/ICAM5/MERTK/CEBPE/ELANE/ADORA2A/AZU1/C4B,56
GO:0032496,response to lipopolysaccharide,68/1254,277/12963,2.586344381536508e-13,5.93095791129622e-11,4.520533983613811e-11,RARA/LYN/SIRPA/SPI1/FOSL2/CEBPB/MAPK14/ADM/HCK/ZFP36/MYD88/SBNO2/CSF2RB/LITAF/AKIRIN2/NOTCH1/TLR2/TLR4/SLC11A1/LILRB2/TRIB1/PTAFR/FOS/LILRA2/UPF1/IFNAR1/MAPK3/IRAK3/MAPKAPK2/ALPL/NFKBIA/MMP9/ARID5A/IL1B/CD55/PELI1/TSPO/NLRP3/CXCL1/THBD/NFKB2/CD14/HPGD/TNFAIP3/S100A9/NOD2/PYCARD/LOXL1/SLPI/IRAK2/ZC3H12A/CD274/HMGB2/ABCA1/S100A8/CARD16/CEBPE/EDNRB/TRIM6/LTF/DEFA3/ELANE/BPI/MMP8/CMPK2/MPO/IL10/CYP1A1,68
GO:0002218,activation of innate immune response,62/1254,241/12963,3.219763064750326e-13,6.773672860117744e-11,5.162845330553465e-11,MEFV/LYN/HCK/ALPK1/MYD88/TRIM25/NAIP/TLR5/CREBBP/TLR2/FLOT1/TLR4/ARRB2/LILRA2/TLR1/FFAR2/NLRP6/EP300/IRAK3/MAPKAPK2/SLC15A3/CLEC4E/MNDA/ZNFX1/NFKBIA/CD300LF/PIK3AP1/TLR6/SEC14L1/NINJ1/TLR8/MAP2K6/PELI1/HSPA1A/NLRC4/TYROBP/IRF1/NLRP3/CYBA/CD14/NLRX1/UNC93B1/TNFAIP3/NOD2/PYCARD/TIFA/IRAK2/IRF7/EIF2AK2/RIGI/SMPDL3B/ZBP1/IFI35/OASL/FOSL1/LTF/IFIH1/OAS3/INAVA/OAS1/RSAD2/TREML4,62
GO:0050900,leukocyte migration,75/1254,323/12963,3.2223617173999175e-13,6.773672860117744e-11,5.162845330553465e-11,IL17RA/PREX1/IL6R/LYN/SIRPA/SPI1/PIK3CD/C5AR1/RIPOR2/ALOX5/HCK/STAT5B/MYD88/CSF3R/FPR2/PTK2B/PADI2/ITGB2/DUSP1/CXCL16/RIN3/CXCR2/CXCR1/NLRP12/CNN2/SELPLG/VAV1/ADAM8/IL1R1/EXT1/PTAFR/BST1/GBA1/ST3GAL4/FFAR2/MAPK3/GPSM3/ADGRE2/NEDD9/SELL/FUT7/C5AR2/NINJ1/TRPM2/RAC2/MYH9/IL1B/TNFSF14/TREM1/ICAM1/C3AR1/CCR1/TNFAIP6/CXCL1/S100A9/NOD2/ITGA7/LYVE1/DAPK2/PYCARD/FCER1G/THBS1/HSD3B7/S100A12/CSF1/S100A8/MADCAM1/EDNRB/CD177/ITGA9/ELANE/AZU1/IL10/CCL20/CXCL17,75
GO:0030595,leukocyte chemotaxis,53/1254,189/12963,4.3893517070539977e-13,8.857711744834968e-11,6.751284962470844e-11,IL17RA/PREX1/IL6R/LYN/SPI1/PIK3CD/C5AR1/RIPOR2/ALOX5/CSF3R/FPR2/PTK2B/PADI2/ITGB2/DUSP1/CXCL16/RIN3/CXCR2/CXCR1/VAV1/ADAM8/BST1/FFAR2/MAPK3/GPSM3/ADGRE2/NEDD9/C5AR2/NINJ1/TRPM2/RAC2/IL1B/TNFSF14/TREM1/C3AR1/CCR1/TNFAIP6/CXCL1/S100A9/NOD2/DAPK2/FCER1G/THBS1/HSD3B7/S100A12/CSF1/S100A8/EDNRB/ITGA9/AZU1/IL10/CCL20/CXCL17,53
GO:0002757,immune response-activating signaling pathway,89/1254,421/12963,6.110132381348003e-13,1.185600687073103e-10,9.036564206098889e-11,PRKCD/MEFV/LYN/PIK3CD/THEMIS2/C5AR1/FOSL2/NFAM1/HCK/LAT2/ALPK1/MYD88/FPR2/TRIM25/PTPRJ/NAIP/CR1/FPR1/TLR5/FGR/CREBBP/TLR2/FLOT1/TLR4/VAV1/ARRB2/LILRA2/TLR1/FFAR2/NLRP6/EP300/IRAK3/MAPKAPK2/SLC15A3/CLEC4E/PRAM1/BMX/MNDA/NFKBIA/CD300LF/PIK3AP1/TLR6/C5AR2/SEC14L1/NINJ1/CEACAM1/TLR8/MAP2K6/PELI1/BTNL8/SH2B2/HSPA1A/C3AR1/NLRC4/FYB1/PLSCR1/TYROBP/RBCK1/IRF1/NLRP3/CYBA/NECTIN2/CD14/NLRX1/UNC93B1/TNFAIP3/NOD2/PYCARD/TIFA/IRAK2/IRF7/ZC3H12A/FCER1G/EIF2AK2/RIGI/SMPDL3B/IFI35/OASL/FOSL1/LTF/IFIH1/OAS3/INAVA/BTNL3/OAS1/RSAD2/GBP1/IGHA1/TREML4,89
GO:0002221,pattern recognition receptor signaling pathway,55/1254,204/12963,9.234810395912554e-13,1.7255414239769938e-10,1.315195414279476e-10,MEFV/LYN/ALPK1/MYD88/TRIM25/NAIP/TLR5/TLR2/FLOT1/TLR4/ARRB2/LILRA2/TLR1/FFAR2/NLRP6/IRAK3/MAPKAPK2/SLC15A3/CLEC4E/NFKBIA/CD300LF/PIK3AP1/TLR6/SEC14L1/NINJ1/TLR8/MAP2K6/PELI1/HSPA1A/NLRC4/IRF1/NLRP3/CYBA/CD14/NLRX1/UNC93B1/TNFAIP3/NOD2/PYCARD/TIFA/IRAK2/IRF7/EIF2AK2/RIGI/SMPDL3B/IFI35/OASL/FOSL1/LTF/IFIH1/OAS3/INAVA/OAS1/RSAD2/TREML4,55
