ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:1902903,regulation of supramolecular fiber organization,98/2577,320/12963,2.464331073696075e-6,7.163783933050902e-5,4.949581766014357e-5,MEGF9/SVIL/SSH2/CLIP1/C9orf72/PAK2/APC/WASHC4/CYRIA/ARFGEF1/CYRIB/F2RL1/PSEN1/PPFIA1/MTPN/PREX1/TGFBR1/ROCK1/DYRK1A/WDR47/TAOK1/PIK3CA/BRAF/RICTOR/TMOD2/ARPC5/PPM1F/CDC42EP3/PRKCD/CAPZA2/F11R/HCK/CDC42EP4/ROCK2/GRB2/MYADM/SSH1/TMOD3/DAAM2/SPAST/HAUS4/PAK1/GPR65/CDK5R1/VASP/DLC1/TENM1/CLASP1/PLEK/AVIL/WASHC2C/AKAP13/FMN1/PXN/FGF13/ARAP1/GSN/WASF3/TPM1/RASA1/APP/MAPRE3/WASF2/ARFIP1/LATS1/ADD3/HSPA1A/TMOD1/ARHGAP6/CAPZA1/NCKAP1/SNCA/NCK2/RB1/ATXN7/FES/LPAR1/WASF1/CDC42EP2/GMFB/MYLK3/SFRP1/DMTN/KANK2/CRACD/CTTN/PRKCE/EDN1/TTC8/MAP1A/CLU/EPS8/VIL1/CDH5/CHRNA7/FERMT2/TACSTD2/OCLN,98
GO:0032755,positive regulation of interleukin-6 production,36/2577,86/12963,2.489425911435137e-6,7.198035242315393e-5,4.973246585805404e-5,TLR1/TLR6/TLR4/TLR8/MBP/TLR2/IL1RAP/IL17RA/F2RL1/IL6R/IL1B/STAT3/LILRB2/BCL10/MYD88/CLEC7A/TRAF6/PTAFR/AKIRIN2/SYK/MAPK13/NOD2/LILRA2/TNFSF4/APP/TLR9/EREG/MIR657/LILRA5/RIGI/CD36/RIPK2/AIF1/ARID5A/LPL/IFIH1,36
GO:0030855,epithelial cell differentiation,131/2577,456/12963,2.54549346294087e-6,7.321001677724088e-5,5.058206214992803e-5,IQGAP1/SULT1B1/FOSL2/NFKBIZ/LATS2/ZFP36L1/NOTCH2/CFLAR/KLF7/ASAH1/STAT5B/HIF1A/ADAM9/F2RL1/CEBPB/KDM6B/SEC24B/BMAL1/GSK3B/RAB10/RAPGEF2/BASP1/ARID4A/ARID4B/ROCK1/RBPJ/IL1B/VEZF1/BLTP1/PDPK1/ZFP36/CREB1/LIPN/MYD88/NOTCH1/KLF5/KDM5B/F11R/TNFRSF1A/TXNIP/ROCK2/MYADM/KAZN/PPP3R1/BTG1/KLF4/VCL/CDKN2B/JAG1/PPP3CA/EXTL3/RARA/HPSE/FRS2/CEACAM1/KRT23/RILPL2/UGCG/RAP2C/KCNE1/ICAM1/EPAS1/RFX3/FSTL1/SKIL/LTA4H/ZEB1/EXT1/RILPL1/NRG1/TLR9/LATS1/SPRED2/VEGFA/EREG/MMP9/DHRS9/CEP63/TMOD1/EDNRB/IL6ST/TDRD7/PECAM1/SLC9A4/FZD1/BMPR2/MAFB/FZD5/PDE2A/FNDC3A/CDH2/FOXC1/AFDN/CSTA/C1GALT1/CEBPA/BMP2/ALOX15B/PLAAT1/PPARG/TGM3/PLCB1/ANXA1/HEY1/PRLR/S1PR3/TTC8/OPHN1/KRT1/CDHR2/VIL1/THRB/CDKN1C/COL4A1/COL18A1/PPL/TGFB1I1/GATA1/CLIC4/DSP/NFIB/GATA2/GDF7/CDH5/LHX1/CYP1A1/AKR1C1/IL31RA/KRT80/FGF2/CYP26B1,131
GO:0051897,positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,48/2577,128/12963,2.6701267862938938e-6,7.638728671213671e-5,5.2777292698816e-5,IGF1R/CBL/PTPRJ/STK3/OSBPL8/F2RL1/PIK3CG/RTN4/PIK3AP1/PIK3CB/TGFBR1/JAK2/HGF/PDPK1/TCF7L2/PIK3CA/RICTOR/HIP1/OSM/PIK3CD/FGR/PDGFC/CASS4/EXTL3/ARRB2/HPSE/NEDD4/SEMA4D/ADAM8/THBS1/P2RY12/PINK1/FLT3/EGF/IL18/ANGPT1/SELP/GPER1/TEK/FLT1/KIT/NTRK3/PDGFRA/RET/FERMT2/GDF15/FGF2/TNFSF11,48
GO:0032760,positive regulation of tumor necrosis factor production,38/2577,93/12963,2.6842212826532225e-6,7.638728671213671e-5,5.2777292698816e-5,TLR1/TLR4/PTPRC/LRRK2/TLR2/IFNGR1/PTPRJ/PSEN1/JAK2/STAT3/MYD88/CLEC7A/PTAFR/SYK/LY96/CYBB/NOD2/LILRA2/THBS1/APP/TLR9/FCGR3A/MIR657/LILRA5/FZD5/RIGI/CD36/MMP8/RIPK2/ARID5A/LPL/ORM1/IFIH1/CLU/AKAP12/PF4/OAS3/ORM2,38
GO:0002262,myeloid cell homeostasis,57/2577,161/12963,2.759254375427799e-6,7.80913740444046e-5,5.39546760015948e-5,LYN/BCL6/ZFP36L1/RCOR1/MAPK14/CXCR2/CFLAR/STAT5B/HIF1A/SLC15A4/ACVR1B/PIK3CB/ARID4A/JAK2/STAT3/ZFP36/PTBP3/KMT2E/PIK3CD/TMOD3/HCAR2/SH2B3/FOXO3/ADAM17/SP3/MAEA/PDE4B/EPAS1/SLC25A40/TRIM58/HSPA1A/VEGFA/ADAR/SPI1/FAM210B/SLC4A1/RB1/XKR8/MERTK/MAFB/TAL1/MPL/ALAS2/BPGM/DMTN/FECH/TRIM10/ANXA1/KIT/EPB42/MPIG6B/GATA1/GATA2/KLF1/AHSP/KITLG/DYRK3,57
GO:0007188,adenylate cyclase-modulating G protein-coupled receptor signaling pathway,46/2577,121/12963,2.7729875747227084e-6,7.80913740444046e-5,5.39546760015948e-5,FPR2/PRKAR1A/GNAQ/ADGRE2/RAPGEF2/RGS2/GNA13/ARRDC3/ADM/FPR1/ADGRG3/GNAI3/ABCA1/GPR65/P2RY1/ADGRE3/AKAP13/ITGB3/PDE4B/ADGRE5/ATP2B4/LPAR2/ADGRE1/OPRL1/WASF2/P2RY12/FFAR3/LPAR1/PDE2A/CALCRL/ADGRG2/GPER1/CNR1/GNAZ/CACNA1D/PTGFR/GNAI1/EDN1/S1PR3/PTH2R/AKAP12/PTGER3/PF4/ADCY6/ADRA2A/HRH4,46
GO:0043065,positive regulation of apoptotic process,125/2577,432/12963,2.9069752181523443e-6,8.144049225155299e-5,5.626863948307974e-5,TLR6/TLR4/LYN/RASSF2/BCL6/PTPRC/LATS2/FNIP1/PTEN/NCOA1/NOTCH2/APAF1/CXCR2/CFLAR/NR3C1/PAK2/MNDA/APC/CDK19/STK3/IGF2R/DDX3X/PSEN1/MAP3K5/PTGS2/RYBP/MCL1/PIK3CB/TNFRSF10C/RAPGEF2/E2F3/RBM5/NLRC4/NACC2/TGFBR1/JAK2/CTSS/SERINC3/MAP2K4/STK17B/BCL10/ADM/FAS/NOTCH1/CYP1B1/PRKCD/TP53BP2/MAP3K20/TNFRSF1A/ATF6/EMILIN2/VNN1/TXNIP/CASP8/MAP2K6/INHBB/ALDH1A2/SRPK2/PIK3CD/HCAR2/BTG1/BCL2A1/CDK5R1/FOXO3/DUSP6/DLC1/GADD45A/TNFRSF10B/CD274/CYLD/MFN2/DAPK1/ADAM8/THBS1/SKIL/GSN/CTNNA1/SIAH1/HPGD/ANO6/LATS1/BNIP3L/DAPK2/S100A8/MMP9/LTBR/BID/S100A9/TNFSF10/KCNMA1/SNCA/NCK2/DCUN1D3/CAMK1D/LPAR1/ZBTB16/DNAJA1/IFIT2/GPER1/CNR1/SFRP1/BMP2/RIPK2/PPARG/PXT1/ANXA1/MIR23A/HTRA1/ITGA1/TSPO/CLU/ADCY10/FAP/SFRP2/MIR27A/NTSR1/AKAP12/CDC34/NR4A1/RET/ATF3/IL10/TIMP3/FANK1/MMP2,125
GO:0071375,cellular response to peptide hormone stimulus,76/2577,234/12963,3.0885916708503804e-6,8.608255239323714e-5,5.947591882717308e-5,PTPRE/LYN/RAB31/MAPK1/SORL1/SOS2/ZNF106/IGF1R/ZFP36L1/NCOA1/SHOC2/CFLAR/SP1/PRKAR1A/STAT5B/NCOA2/OSBPL8/CRK/NFE2L2/NDEL1/GSK3B/FOS/RAB10/GRB10/ROCK1/JAK2/IL1B/STAT3/LEPROT/IRS2/PDPK1/PIK3CA/SOCS3/CYP1B1/PRKCD/PRKCB/ROCK2/GRB2/CPEB2/INHBB/RAF1/APPL2/PRKAA1/PPP3CA/STAT6/CEACAM1/ITGB3/PXN/JAK3/ECHDC3/SESN3/LPIN2/KAT2B/ADIPOR1/PDK4/NFKB1/PDE3B/ZBTB7B/RB1/FFAR3/WDTC1/CA2/GAB1/GPER1/GHRL/PPARG/FUT7/PLCB1/PIP4K2A/EDN1/GRB14/SLC2A4/NR4A1/ADCY6/GDF15/FBN1,76
GO:0030162,regulation of proteolysis,141/2577,500/12963,3.221538599825288e-6,8.928259858646337e-5,6.168688588542308e-5,LYN/PICALM/SORL1/MBP/CR1/MEFV/FNIP1/PTEN/LRRK2/RNF144B/APAF1/SPOPL/TIMP2/PIAS1/NAIP/PAK2/AGTPBP1/ADAM9/CARD8/USP9X/DDX3X/WAC/PSEN1/ASPH/MAP3K5/TANK/COP1/PHF20L1/NFE2L2/RYBP/MARCHF7/GSK3B/DISC1/NLRC4/ROCK1/JAK2/CTSS/IL1B/STAT3/APH1B/HGF/RPS6KA3/BCL10/FAS/RNF19B/PPM1F/CLEC7A/IL1R2/ST20/ZYG11B/ITCH/BIRC2/HIP1/SERPINA1/RNFT1/ROCK2/CASP8/TMF1/NLRP12/SYK/RAF1/USP25/MTM1/CSNK1D/TAF1/NLRP3/KLF4/SERPINB1/CAST/N4BP1/UBQLN2/RFFL/DLC1/CD44/NRDC/DNAJB6/LAPTM5/SERPINB8/CDKN2D/GSAP/CASP1/FURIN/DAPK1/FMR1/ADAM8/THBS1/GSN/USP38/RNF217/MYH9/PLAUR/LATS1/HSPA1A/S100A8/VSIR/VEGFA/MMP9/PINK1/BID/RUNX1/S100A9/TNFSF10/LDLRAD3/SNCA/UACA/GABARAPL2/RPS6KA1/IFI16/EGF/AIM2/SOCS5/GPER1/CSTA/CEBPA/SIAH2/TNIP1/ZER1/RIPK2/PPARG/SERPINB2/SEMG1/CARD16/HPN/AQP1/ACER2/CST7/SPOCK1/MAP1A/OPHN1/RCN3/SH3RF3/CLU/TIMP4/TGFB1I1/SERPINI2/EFNA1/SERPINB10/TNFSF15/ADRA2A/IL10/TIMP3,141
GO:0002224,toll-like receptor signaling pathway,30/2577,67/12963,3.236432277223381e-6,8.928259858646337e-5,6.168688588542308e-5,TLR1/TLR6/TLR4/TLR8/NFKBIZ/IRAK3/TLR2/TLR5/CTSS/PDPK1/RPS6KA3/BCL10/TLR10/MYD88/IRAK4/TRAF6/BIRC2/CD300LF/LY96/NLRP6/ARRB2/TASL/TLR9/RAB11FIP2/CD300A/IRF1/CD36/TNIP1/IRAK2/PRKCE,30
GO:0051047,positive regulation of secretion,72/2577,219/12963,3.4131205774325247e-6,9.36788982851658e-5,6.472436510450456e-5,TLR4/SDCBP/GAB2/TLR2/GPR27/PRKAR1A/HIF1A/VPS4B/ADAM9/F2RL1/RAB3D/RAB5A/ACSL4/STXBP5/PFKFB2/JAK2/IL1B/IL4R/IRS2/TCF7L2/CREB1/ITGAM/RAB8B/PRKCB/RAB7A/PTAFR/RAB27A/TMF1/SYK/MAP2K6/INHBB/PLA2G4A/HCAR2/FGR/NADK/CLASP1/PPP3CA/CD177/P2RY1/ABAT/ACSL3/FFAR2/ADAM8/ITGB2/RAB27B/WLS/S100A8/PINK1/SNCA/GPER1/SYTL4/BMP2/GHRL/PPARG/ACHE/SLC6A4/PLCB1/AVPR1A/AQP1/P2RY2/PRKCE/EDN1/PRL/ABCG1/FRMD4A/NTSR1/CYP4F2/VEGFC/GATA1/GATA2/PTGES/TNFSF11,72
GO:0045446,endothelial cell differentiation,36/2577,87/12963,3.441290977860486e-6,9.397505210753359e-5,6.49289828837154e-5,F2RL1/KDM6B/RAPGEF2/ROCK1/RBPJ/IL1B/VEZF1/MYD88/NOTCH1/F11R/TNFRSF1A/ROCK2/MYADM/BTG1/VCL/JAG1/HPSE/CEACAM1/RAP2C/ICAM1/FSTL1/ZEB1/NRG1/VEGFA/EDNRB/PECAM1/FZD1/BMPR2/PDE2A/AFDN/PLCB1/HEY1/S1PR3/COL18A1/CLIC4/CDH5,36
GO:0110053,regulation of actin filament organization,73/2577,223/12963,3.490384444278235e-6,9.483672708649455e-5,6.552432897510424e-5,MEGF9/SVIL/SSH2/C9orf72/PAK2/WASHC4/CYRIA/ARFGEF1/CYRIB/F2RL1/PPFIA1/MTPN/PREX1/TGFBR1/ROCK1/PIK3CA/BRAF/RICTOR/TMOD2/ARPC5/PPM1F/CDC42EP3/PRKCD/CAPZA2/F11R/HCK/CDC42EP4/ROCK2/GRB2/MYADM/SSH1/TMOD3/DAAM2/PAK1/GPR65/VASP/DLC1/TENM1/CLASP1/PLEK/AVIL/WASHC2C/FMN1/PXN/ARAP1/GSN/WASF3/TPM1/RASA1/WASF2/ARFIP1/LATS1/ADD3/TMOD1/ARHGAP6/CAPZA1/NCKAP1/NCK2/LPAR1/WASF1/CDC42EP2/GMFB/SFRP1/DMTN/KANK2/CRACD/CTTN/PRKCE/TTC8/EPS8/VIL1/FERMT2/TACSTD2,73
GO:0017157,regulation of exocytosis,51/2577,140/12963,3.544522872371901e-6,9.582617585457434e-5,6.620795617919935e-5,LYN/SDCBP/GAB2/LRRK2/STXBP3/VPS4B/ADGRE2/RAB33B/F2RL1/RAB3D/SMCR8/RAB5A/STXBP5/IL4R/PDPK1/ITGAM/BRAF/RAB8B/NOTCH1/RAB21/PRKCB/RAB7A/PTAFR/RAB27A/SYK/FGR/FBXL20/CLASP1/CD177/P2RY1/CEACAM1/FMR1/ITGB2/ATP9A/RAB27B/SPI1/SNCA/CD300A/FES/MICAL1/SYTL4/RABGEF1/ANXA1/STXBP2/CACNB4/RAB3C/SYN1/GATA1/SEPTIN5/GATA2/ADRA2A,51
GO:0071560,cellular response to transforming growth factor beta stimulus,70/2577,212/12963,3.914891910576829e-6,1.0531254010193488e-4,7.2762248707186e-5,SDCBP/NFKBIZ/LATS2/IGF1R/USP15/ZFP36L1/APAF1/CFLAR/NR3C1/PAK2/RNF111/TGFBR2/ADAM9/ZEB2/USP9X/EP300/CRK/CREBBP/FOS/SAP30L/ARID4A/ARID4B/TGFBR1/STAT3/PDPK1/PPM1A/SNX6/APPL2/LRG1/CHST11/ZMIZ1/ADAM17/CDKN2B/ARRB2/LTBP2/PXN/FURIN/THBS1/SKIL/FBN2/ZEB1/HPGD/SMAD1/LATS1/HSPA1A/LTBP1/SPRED2/SPI1/LEMD3/ZYX/PDE2A/SOX6/ZFP36L2/SFRP1/BMP2/VEPH1/PPARG/HTRA1/EDN1/PDE3A/CDKN1C/MIR27A/ITGB5/TGFB1I1/ITGB8/CDH5/FERMT2/GDF15/FBN1/VASN,70
GO:0007200,phospholipase C-activating G protein-coupled receptor signaling pathway,27/2577,58/12963,4.012492811650126e-6,1.0740370610194174e-4,7.420707133166386e-5,FPR2/GPR27/CXCR2/GNAQ/C5AR1/F2RL1/INPP5A/FPR1/C5AR2/PRKCB/PTAFR/GPR65/LTB4R/P2RY1/FFAR2/OPRL1/P2RY12/EDNRB/C3AR1/LPAR1/PLCB1/P2RY2/GPR17/PTGER3/GPR20/ADRA2A/LPAR4,27
GO:0033002,muscle cell proliferation,56/2577,159/12963,4.0383828597665995e-6,1.075642173534877e-4,7.43179713212946e-5,TLR4/IGF1R/PTEN/MAPK14/CFLAR/PRKAR1A/MAP3K5/PTGS2/FOS/IL6R/ZNF143/TGFBR1/RBPJ/JAK2/HGF/TCF7L2/GNA13/PIK3CA/MYD88/NOTCH1/IRAK4/PTAFR/AKIRIN1/FRS2/ITGB3/MFN2/THBS1/TPM1/TNFAIP3/HPGD/SMAD1/EREG/MMP9/RUNX1/BMPR2/IL18/ANGPT1/FES/PIM1/CALCRL/FOXC1/GPER1/BMP2/EPHB1/PPARG/MIR590/AIF1/EDN1/PRKG1/CCN3/ADAMTS1/MIR27A/RBPMS2/IL10/FGF2/MMP2,56
GO:0010743,regulation of macrophage derived foam cell differentiation,14/2577,21/12963,4.092978469349078e-6,1.0848399305769834e-4,7.495346020495292e-5,NFKBIA/ABCA1/ITGB3/NFKB1/ITGAV/CETP/IL18/ABCA5/CD36/ALOX15B/PPARG/LPL/ABCG1/PF4,14
GO:0019935,cyclic-nucleotide-mediated signaling,23/2577,46/12963,4.574000938357525e-6,1.2064206377414214e-4,8.335368077140362e-5,IRAG1/RAPGEF2/UBE2B/CREB1/ADM/CAP1/GUCY1B1/THBS1/OPRL1/EDNRB/MGRN1/PDE3B/GUCY1A1/KSR1/LPAR1/PDE2A/CD36/AHR/GNAI1/AQP1/PRKG1/PDE3A/CDC34,23
GO:0002768,immune response-regulating cell surface receptor signaling pathway,94/2577,308/12963,4.616117543799265e-6,1.2116188135593508e-4,8.371283169618595e-5,TLR1/TLR6/TLR4/LYN/FPR2/MAPK1/PTPRC/VAV3/FOSL2/NFKBIZ/CR1/TLR2/TLR5/PTPRJ/PAK2/MNDA/PJA2/C5AR1/RC3H1/EP300/PELI1/F2RL1/PSEN1/CREBBP/PIK3AP1/THEMIS2/MAP2K4/LILRB2/BMX/PIK3CA/BCL10/BRAF/MYD88/CLEC7A/IRAK4/BTN2A1/TRAF6/FPR1/PRKCD/C5AR2/PRKCB/LAT2/MAP3K1/LCP2/HCK/FYB1/ELF1/CHUK/DUSP3/GRB2/NFAM1/SYK/APPL2/NFKBIA/CLEC4E/CLEC4D/PIK3CD/LY96/FGR/PAK1/BTNL8/PLSCR1/PLCL2/LAPTM5/CEACAM1/WNK1/PDE4B/NOD2/LILRA2/FFAR2/NMI/TNFAIP3/CLEC6A/FCGR3A/NFKB1/FCGR1A/C3AR1/RAB11FIP2/KLHL6/CD300A/TEC/IRAK2/RIPK2/RABGEF1/WDFY1/GBP1/KIT/PRKCE/FCER1G/GCSAML/CACNB4/CLEC12B/BTNL3/NECTIN2,94
GO:0071496,cellular response to external stimulus,91/2577,296/12963,4.686327703463208e-6,1.2241050189674187e-4,8.457552514411862e-5,TLR4/TLR8/LYN/MAPK1/DSC2/MTMR3/PTPRC/GLUL/RALB/IGF1R/KCNJ2/FNIP1/LAMP2/CBL/LRRK2/NCOA1/TLR5/SP1/MAP3K2/EP300/MAP3K5/PTGS2/PPM1D/CREBBP/NFE2L2/FOS/MTPN/SH3GLB1/IL1B/MAP2K4/RXRA/BMT2/CPEB4/BCL10/FAS/RICTOR/RRAGD/PLD1/MYD88/GABARAPL1/MAP3K1/F11R/TNFRSF1A/USP33/NUAK2/MAP1LC3B/CASP8/TNFSF14/INHBB/PRKAA1/FOXO3/CDKN2B/GADD45A/TNFRSF10B/UPP1/CASP5/ITGB3/CASP1/SESN3/PLIN3/SLC38A2/KAT2B/PDK4/LTBR/NFKB1/ULK1/GABARAPL2/BMPR2/IFI16/FES/PIM1/PDE2A/CYSLTR1/IRF1/CBS/MAP1LC3B2/SFRP1/KANK2/CDA/EIF2AK2/AVPR1A/AQP1/ELAPOR1/LPL/SLC1A2/SFRP2/LOC102724560/ATF3/RNF152/AOC1/FGF2,91
GO:0071346,cellular response to type II interferon,38/2577,95/12963,4.929121779995957e-6,1.281334685790295e-4,8.852962144334845e-5,TLR4/SIRPA/TLR2/STXBP3/IFNGR1/IFNGR2/CD58/JAK2/ACTR2/VAMP3/HCK/CDC42EP4/KIF5B/RAF1/ARG1/ACTR3/CASP1/DAPK1/GSN/SP100/PARP9/GBP2/ZYX/RAB20/IRF1/CDC42EP2/MRC1/RAB43/PPARG/AIF1/GBP1/EDN1/PARP14/GBP5/GBP3/GBP6/GBP7/CCL20,38
GO:0002573,myeloid leukocyte differentiation,65/2577,194/12963,4.958355030375477e-6,1.282766777475608e-4,8.862856712567398e-5,TLR4/LYN/RASSF2/FOSL2/GAB2/ZFP36L1/SNX10/TLR2/NOTCH2/MAPK14/NR3C1/TGFBR2/EVI2B/F2RL1/CEBPB/LILRB3/PSEN1/FOS/RBPJ/NEDD9/CREB1/MYD88/TRAF6/TSPAN2/JUNB/OSTM1/CASP8/TFE3/PIK3CD/LBR/SP3/TNFAIP6/SBNO2/PPP3CA/RARA/CEACAM1/CCR1/APP/MYH9/VEGFA/MMP9/LTBR/RUNX1/SPI1/OSCAR/RB1/IFI16/MAFB/FES/MITF/TAL1/CEBPA/SFRP1/BMP2/PPARG/KIT/TESC/PF4/ITGB8/GATA1/GATA2/KITLG/FBN1/IL31RA/TNFSF11,65
GO:0009612,response to mechanical stimulus,56/2577,160/12963,5.026469068878395e-6,1.2941961074012135e-4,8.94182392253104e-5,TLR4/TLR8/IGF1R/KCNJ2/MAPK14/TLR5/SLC8A1/MAP3K2/PTGS2/FOS/MTPN/IL1B/MAP2K4/PIK3CA/BCL10/FAS/MYD88/MAP3K1/F11R/TNFRSF1A/TXNIP/CASP8/TNFSF14/RAF1/NFKBIA/KIAA0319/SCN9A/SLC1A3/TUBA1A/GADD45A/TNFRSF10B/CASP5/P2RY1/ITGB3/CASP1/THBS1/GSN/PHF24/SLC38A2/LTBR/NFKB1/PDE2A/CDH2/IRF1/PKD1L3/HPN/LRP11/AQP1/KIT/NRXN1/EDN1/RYR2/PPL/ETV1/FGF2/MMP2,56
GO:0010721,negative regulation of cell development,66/2577,198/12963,5.11696489203865e-6,1.3112525673579612e-4,9.059669943549596e-5,TLR4/LYN/SORL1/BCL6/DIP2B/CR1/PTEN/IFRD1/SPART/RC3H1/LILRB3/RTN4/PSEN1/DICER1/GSK3B/RAPGEF2/IL1B/IL4R/NOTCH1/APPL2/KIAA0319/DAAM2/CDKN2B/TNFAIP6/PPP3CA/HLX/RARA/SEMA3C/CEACAM1/FGF13/TNFSF4/SEMA4D/JAK3/RNF10/SEMA4B/CTNNA1/VEGFA/NR2E1/EDNRB/RUNX1/ULK1/ZBTB7B/RB1/MAFB/FSTL4/FGL2/IRF1/SOCS5/FBXO7/SEMA6B/CEBPA/SEMA4A/SFRP1/DYNLT1/TSC22D1/RFLNB/ANXA1/TSPO/S1PR3/SEMA3B/MCF2/TMEM176A/GATA2/TMEM176B/SEMA3A/FBN1,66
GO:0031348,negative regulation of defense response,77/2577,241/12963,5.297760641994687e-6,1.3511788580785507e-4,9.335527566255782e-5,LYN/FPR2/NT5C2/PTPRC/SIRPA/CR1/MEFV/IRAK3/USP15/MAPK14/CARD8/CRK/F2RL1/ALOX5/ASH1L/ERBIN/STAT3/HGF/ZFP36/SOCS3/ZDHHC18/YTHDF3/PRKCD/ITCH/TNFRSF1A/HCK/NLRP12/SYK/FGR/NLRP3/SEC14L1/KLF4/PPM1B/NLRP6/TNFAIP6/EXTL3/ARG1/ARRB2/ELF4/CEACAM1/NOD2/CYLD/FURIN/IER3/USP38/NMI/TNFAIP3/SIGLEC10/AOAH/CEP63/NFKB1/ADAR/RIOK3/RB1/IFI16/FGL2/SOCS5/GPER1/TRAFD1/GHRL/PPARG/RABGEF1/TEK/AHR/MIR590/GPR17/CST7/PARP14/CCN3/KRT1/CLEC12B/SLC39A8/CDH5/CHRNA7/IL22RA2/IL10/OAS3,77
GO:0002675,positive regulation of acute inflammatory response,15/2577,24/12963,6.018471969381549e-6,1.5206485017965436e-4,1.0506422537793957e-4,PIK3CG/PTGS2/IL1B/OSM/FFAR2/ADAM8/FCGR1A/IL6ST/ALOX5AP/FFAR3/CNR1/C3/PTGER3/OSMR/TNFSF11,15
GO:0090330,regulation of platelet aggregation,15/2577,24/12963,6.018471969381549e-6,1.5206485017965436e-4,1.0506422537793957e-4,LYN/JAK2/PRKCD/F11R/EMILIN2/SYK/SH2B3/CEACAM1/MMRN1/IL6ST/MFSD2B/GP6/CD9/PRKG1/ALOX12,15
GO:0050764,regulation of phagocytosis,34/2577,82/12963,6.0470427788745715e-6,1.5207609444360375e-4,1.0507199423366391e-4,RAB31/FPR2/PTPRC/PIP4P2/SIRPA/TLR2/PTPRJ/DYSF/F2RL1/IL1B/CLEC7A/SLC11A1/SIRPB1/HCK/CD300LF/RAB27A/SYK/APPL2/FGR/PLSCR1/NOD2/ATG3/SNX3/ANO6/FCGR1A/ITGAV/CAMK1D/MERTK/CD300A/CD36/FCER1G/C3/PTX3/GATA2,34
GO:0030833,regulation of actin filament polymerization,42/2577,110/12963,6.5187992184068076e-6,1.6318123784224818e-4,1.1274472917215282e-4,MEGF9/SVIL/SSH2/CYRIA/ARFGEF1/CYRIB/MTPN/PREX1/RICTOR/TMOD2/ARPC5/CDC42EP3/PRKCD/CAPZA2/HCK/CDC42EP4/GRB2/MYADM/SSH1/TMOD3/DAAM2/VASP/TENM1/AVIL/WASHC2C/FMN1/GSN/RASA1/LATS1/ADD3/TMOD1/CAPZA1/NCKAP1/NCK2/CDC42EP2/DMTN/KANK2/CRACD/CTTN/PRKCE/EPS8/VIL1,42
GO:0098742,cell-cell adhesion via plasma-membrane adhesion molecules,47/2577,128/12963,6.585329525160856e-6,1.640869895969804e-4,1.1337052866745516e-4,DSC2/MBP/IL1RAP/MAPK14/LRRC4/TGFBR2/NPTN/PIK3CB/ITGAM/MYADM/JAML/KLF4/MPZL2/TENM1/CD177/SELL/CEACAM1/WNK1/ICAM1/CDH26/CD164/ITGB2/EMB/NTNG2/PECAM1/MPZ/NECTIN1/PLXNB3/PVR/CDH2/SELP/SCARF1/ALCAM/CADM4/BMP2/CLDN9/CDHR2/HMCN1/SDK1/CLDN10/RET/CDH6/CDH5/PCDH1/NECTIN2/PCDHGB6/IL10,47
GO:2000117,negative regulation of cysteine-type endopeptidase activity,25/2577,53/12963,6.776689437426217e-6,1.680805494869888e-4,1.1612974801267815e-4,FNIP1/NAIP/PAK2/CARD8/DDX3X/HGF/RPS6KA3/RAF1/KLF4/CAST/RFFL/CD44/DNAJB6/CDKN2D/THBS1/PLAUR/VEGFA/MMP9/SNCA/RPS6KA1/IFI16/SIAH2/CARD16/AQP1/CST7,25
GO:0061515,myeloid cell development,33/2577,79/12963,6.81735181903086e-6,1.6831699217123222e-4,1.1629311033761365e-4,BCL6/TLR2/NOTCH2/EP300/EVI2B/CEBPB/FLI1/ARID4A/PTBP3/ABI1/TSPAN2/TMOD3/SH2B3/MAEA/SLC25A40/APP/WASF2/TRIM58/FAM210B/SLC4A1/TAL1/ALAS2/BPGM/DMTN/PIP4K2A/KIT/EPB42/MPIG6B/GP1BA/GP5/GATA1/FBN1/TNFSF11,33
GO:0045861,negative regulation of proteolysis,58/2577,169/12963,6.886671884748462e-6,1.68610731359547e-4,1.1649605980454816e-4,PICALM/SORL1/CR1/FNIP1/LRRK2/TIMP2/NAIP/PAK2/CARD8/USP9X/DDX3X/WAC/PSEN1/PHF20L1/RYBP/MARCHF7/ROCK1/HGF/RPS6KA3/IL1R2/SERPINA1/RAF1/USP25/MTM1/TAF1/KLF4/SERPINB1/CAST/N4BP1/RFFL/CD44/DNAJB6/SERPINB8/CDKN2D/THBS1/USP38/PLAUR/VEGFA/MMP9/SNCA/GABARAPL2/RPS6KA1/IFI16/CSTA/SIAH2/SERPINB2/CARD16/AQP1/CST7/SPOCK1/MAP1A/OPHN1/TIMP4/SERPINI2/EFNA1/SERPINB10/IL10/TIMP3,58
