"Ensembl","EnsemblBase","SYMBOL","GENENAME","ENTREZID","baseMean","log2FoldChange","lfcSE","pvalue","padj","Comparison","Direction","AbsoluteLFC"
"ENSG00000260286","ENSG00000260286","ARMH2","armadillo like helical domain containing 2","101928603",16.2787394831452,1.34039884057547,0.193152196098382,1.11149861444641e-12,6.24245574151426e-12,"Cluster 2 vs Cluster 1","Upregulated",1.34039884057547
"ENSG00000185760","ENSG00000185760","KCNQ5","potassium voltage-gated channel subfamily Q member 5","56479",11.48056886789,-1.25739692012743,0.181163694858777,1.1112140736903e-12,6.24245574151426e-12,"Cluster 2 vs Cluster 1","Downregulated",1.25739692012743
"ENSG00000180938","ENSG00000180938","ZNF572","zinc finger protein 572","137209",6.53185646121127,-1.27081841923773,0.184705012218602,1.1236275266355e-12,6.30683405436371e-12,"Cluster 2 vs Cluster 1","Downregulated",1.27081841923773
"ENSG00000080561","ENSG00000080561","MID2","midline 2","11043",5.45383511139114,-1.32773290018215,0.191279564553062,1.1373287782099e-12,6.378067042268e-12,"Cluster 2 vs Cluster 1","Downregulated",1.32773290018215
"ENSG00000168280","ENSG00000168280","KIF5C","kinesin family member 5C","3800",20.5290689808041,-1.11757342538994,0.160881683557017,1.137049962743e-12,6.378067042268e-12,"Cluster 2 vs Cluster 1","Downregulated",1.11757342538994
"ENSG00000129038","ENSG00000129038","LOXL1","lysyl oxidase like 1","4016",13.1802815327427,1.6863698934019,0.244241156656838,1.16432782583516e-12,6.52754303305692e-12,"Cluster 2 vs Cluster 1","Upregulated",1.6863698934019
"ENSG00000095585","ENSG00000095585","BLNK","B cell linker","29760",82.3772218390085,-1.41771712667902,0.204331202122439,1.17071416961111e-12,6.56140424507108e-12,"Cluster 2 vs Cluster 1","Downregulated",1.41771712667902
"ENSG00000227191","ENSG00000227191","TRGC2","T cell receptor gamma constant 2","6967",211.908485566274,-1.49281228786504,0.215750571942617,1.18117409506382e-12,6.61220071307081e-12,"Cluster 2 vs Cluster 1","Downregulated",1.49281228786504
"ENSG00000236409","ENSG00000236409",NA,NA,NA,16.463850571457,1.53692075468114,0.224875678472877,1.20127005595526e-12,6.7187396100652e-12,"Cluster 2 vs Cluster 1","Upregulated",1.53692075468114
"ENSG00000110660","ENSG00000110660","SLC35F2","solute carrier family 35 member F2","54733",30.2453217070635,-1.07027567808817,0.154158830853987,1.20166133344697e-12,6.71894370617616e-12,"Cluster 2 vs Cluster 1","Downregulated",1.07027567808817
"ENSG00000104783","ENSG00000104783","KCNN4","potassium calcium-activated channel subfamily N member 4","3783",79.166561202646,-1.13389701077343,0.162824493372271,1.21962554510745e-12,6.81737561193772e-12,"Cluster 2 vs Cluster 1","Downregulated",1.13389701077343
"ENSG00000170264","ENSG00000170264","FAM161A","FAM161 centrosomal protein A","84140",5.18820056246216,-1.39247709736169,0.201290311429511,1.22212626148878e-12,6.82933819417957e-12,"Cluster 2 vs Cluster 1","Downregulated",1.39247709736169
"ENSG00000238160","ENSG00000238160",NA,NA,NA,59.3605573394308,1.19991406846363,0.175962538687079,1.25570427641196e-12,7.00870250123479e-12,"Cluster 2 vs Cluster 1","Upregulated",1.19991406846363
"ENSG00000196407","ENSG00000196407","THEM5","thioesterase superfamily member 5","284486",32.7940492643821,-3.18682756042219,0.4646453172263,1.26927575161591e-12,7.08236422631173e-12,"Cluster 2 vs Cluster 1","Downregulated",3.18682756042219
"ENSG00000167037","ENSG00000167037","SGSM1","small G protein signaling modulator 1","129049",8.4382679228668,-1.43056493262158,0.20701646555489,1.27272965076485e-12,7.09954466161553e-12,"Cluster 2 vs Cluster 1","Downregulated",1.43056493262158
"ENSG00000005448","ENSG00000005448","WDR54","WD repeat domain 54","84058",29.8994267615433,-1.04803098470997,0.150241408853432,1.27499325292095e-12,7.1100772154938e-12,"Cluster 2 vs Cluster 1","Downregulated",1.04803098470997
"ENSG00000279191","ENSG00000279191",NA,NA,NA,15.7160868022005,1.48210177229193,0.218500419761297,1.31484860297935e-12,7.32586138370785e-12,"Cluster 2 vs Cluster 1","Upregulated",1.48210177229193
"ENSG00000177425","ENSG00000177425","PAWR","pro-apoptotic WT1 regulator","5074",27.5328176787062,-1.24115456609872,0.179896163248298,1.36346714159689e-12,7.58335997872597e-12,"Cluster 2 vs Cluster 1","Downregulated",1.24115456609872
"ENSG00000248774","ENSG00000248774",NA,NA,NA,10.5990071570145,1.29488959163557,0.19050427230172,1.38264687514978e-12,7.68777643029551e-12,"Cluster 2 vs Cluster 1","Upregulated",1.29488959163557
