ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0061982,meiosis I cell cycle process,43/2026,96/12963,1.0502989097961435e-11,1.75119838226677e-9,1.704432441335847e-9,NDC1/FBXO5/MLH1/BRIP1/CKS2/CCNB1IP1/CDC25C/TOP6BL/EME1/PLK1/FANCM/RAD51D/PTTG1/CCNE2/RAD51C/RAD51AP1/NDC80/TRIP13/FANCD2/CCNE1/DMC1/CCNB2/PSMA8/TOP2A/AURKA/CDC25B/CDC25A/RAD54L/ESPL1/BRCA2/CDC20/PKMYT1/PSMC3IP/MND1/CENPS/MEI1/CENPX/RAD54B/SYCE2/RAD51/STAG3/SYCE1L/BRME1,43
GO:0051783,regulation of nuclear division,50/2026,122/12963,1.3056253337055002e-11,2.006856800309349e-9,1.953263473859033e-9,BUB3/MAD2L1/ZWILCH/KNTC1/SPDL1/GEN1/FBXO5/BORA/CHEK1/AURKB/ZWINT/NUSAP1/MTBP/RAD1/UBE2C/CDCA8/CDC25C/BUB1/PLK1/CCNB1/RAD51AP1/NDC80/KNL1/TRIP13/NUF2/BIRC5/XRCC3/PSMA8/HASPIN/DLGAP5/AURKA/SPC24/BUB1B/SPC25/MKI67/CDCA2/ESPL1/IGF1/CENPF/TTK/CDC20/KIF20B/PKMYT1/NEK2/CALR/FBXO43/INCENP/TEX14/CD28/WNT4,50
GO:0051983,regulation of chromosome segregation,50/2026,122/12963,1.3056253337055002e-11,2.006856800309349e-9,1.953263473859033e-9,BUB3/MAD2L1/ZWILCH/KNTC1/SPDL1/GEN1/FBXO5/SMC4/SMC2/SMARCB1/RAD18/ACTL6A/AURKB/CDC6/ZWINT/NCAPD3/UBE2C/CDCA8/BUB1/PLK1/NCAPG2/CCNB1/NDC80/KNL1/TRIP13/NUF2/NCAPH/BIRC5/XRCC3/HASPIN/NCAPG/DLGAP5/KIF2C/SPC24/BUB1B/SPC25/MKI67/NCAPH2/CDCA2/CDK1/ESPL1/CENPF/PHF10/CENPE/TTK/CDC20/BCL7A/INCENP/TEX14/DPF3,50
GO:0007094,mitotic spindle assembly checkpoint signaling,27/2026,45/12963,1.4042380649905482e-11,2.006856800309349e-9,1.953263473859033e-9,BUB3/MAD2L1/ZWILCH/KNTC1/SPDL1/GEN1/AURKB/ZWINT/CDCA8/BUB1/PLK1/CCNB1/NDC80/KNL1/TRIP13/NUF2/BIRC5/XRCC3/HASPIN/SPC24/BUB1B/SPC25/CENPF/TTK/CDC20/INCENP/TEX14,27
GO:0071173,spindle assembly checkpoint signaling,27/2026,45/12963,1.4042380649905482e-11,2.006856800309349e-9,1.953263473859033e-9,BUB3/MAD2L1/ZWILCH/KNTC1/SPDL1/GEN1/AURKB/ZWINT/CDCA8/BUB1/PLK1/CCNB1/NDC80/KNL1/TRIP13/NUF2/BIRC5/XRCC3/HASPIN/SPC24/BUB1B/SPC25/CENPF/TTK/CDC20/INCENP/TEX14,27
GO:0071174,mitotic spindle checkpoint signaling,27/2026,45/12963,1.4042380649905482e-11,2.006856800309349e-9,1.953263473859033e-9,BUB3/MAD2L1/ZWILCH/KNTC1/SPDL1/GEN1/AURKB/ZWINT/CDCA8/BUB1/PLK1/CCNB1/NDC80/KNL1/TRIP13/NUF2/BIRC5/XRCC3/HASPIN/SPC24/BUB1B/SPC25/CENPF/TTK/CDC20/INCENP/TEX14,27
GO:0051985,negative regulation of chromosome segregation,28/2026,48/12963,1.5290088536952086e-11,2.0126584963640613e-9,1.9589102349973246e-9,BUB3/MAD2L1/ZWILCH/KNTC1/SPDL1/GEN1/FBXO5/AURKB/ZWINT/CDCA8/BUB1/PLK1/CCNB1/NDC80/KNL1/TRIP13/NUF2/BIRC5/XRCC3/HASPIN/SPC24/BUB1B/SPC25/CENPF/TTK/CDC20/INCENP/TEX14,28
GO:1902100,negative regulation of metaphase/anaphase transition of cell cycle,28/2026,48/12963,1.5290088536952086e-11,2.0126584963640613e-9,1.9589102349973246e-9,BUB3/MAD2L1/ZWILCH/KNTC1/SPDL1/GEN1/FBXO5/AURKB/ZWINT/CDCA8/BUB1/PLK1/CCNB1/NDC80/KNL1/TRIP13/NUF2/BIRC5/XRCC3/HASPIN/SPC24/BUB1B/SPC25/CENPF/TTK/CDC20/INCENP/TEX14,28
GO:1905819,negative regulation of chromosome separation,28/2026,48/12963,1.5290088536952086e-11,2.0126584963640613e-9,1.9589102349973246e-9,BUB3/MAD2L1/ZWILCH/KNTC1/SPDL1/GEN1/FBXO5/AURKB/ZWINT/CDCA8/BUB1/PLK1/CCNB1/NDC80/KNL1/TRIP13/NUF2/BIRC5/XRCC3/HASPIN/SPC24/BUB1B/SPC25/CENPF/TTK/CDC20/INCENP/TEX14,28
GO:0007093,mitotic cell cycle checkpoint signaling,54/2026,138/12963,1.7288201266963684e-11,2.2173226342910857e-9,2.1581087951337934e-9,DONSON/BUB3/RAD17/MAD2L1/ZWILCH/KNTC1/SPDL1/GEN1/RINT1/BLM/TIPIN/CLSPN/CDK2/CHEK1/AURKB/NABP2/CDC6/ZWINT/CHEK2/CDCA8/NAE1/BUB1/EME1/PLK1/CCNB1/MBTPS2/NDC80/KNL1/TRIP13/FANCD2/NUF2/ORC1/BIRC5/XRCC3/BARD1/DTL/HASPIN/MSH2/SPC24/BUB1B/GTSE1/SPC25/RPS27L/CDK1/CENPF/RBBP8/TRIAP1/TTK/CDC20/TICRR/INCENP/TEX14/STK33/BRSK1,54
GO:1901988,negative regulation of cell cycle phase transition,80/2026,245/12963,1.8315311266810482e-11,2.2903296739146507e-9,2.229166173921013e-9,DONSON/BUB3/EZH2/RAD17/MAD2L1/ZWILCH/KNTC1/SPDL1/GEN1/WDR76/FBXO5/RINT1/BLM/TIPIN/INTS7/AVEN/RBL1/FBXO4/CLSPN/CDK2/CHEK1/AURKB/NABP2/CDC6/BRIP1/ZWINT/DNA2/TIMELESS/CHEK2/RAD1/CDCA8/NAE1/BUB1/EME1/PLK1/WEE1/CCNB1/MBTPS2/NDC80/KNL1/TRIP13/FANCD2/NUF2/ORC1/BIRC5/XRCC3/BARD1/DTL/HASPIN/CDC45/MSH2/SPC24/BUB1B/GTSE1/SPC25/RPS27L/RHNO1/CDK1/BRCA2/PINX1/ETAA1/CENPF/RBBP8/TRIAP1/TTK/CDC20/E2F7/PKMYT1/RNASEH2B/UFL1/CDT1/USP28/TICRR/H2AX/INCENP/TEX14/RAD51/STK33/BRSK1/E2F1,80
GO:0033260,nuclear DNA replication,25/2026,40/12963,2.2442460253594606e-11,2.737980150938542e-9,2.6648620968645716e-9,DONSON/DBF4/PCNA/FEN1/MCM3/GMNN/MCM6/GINS3/CDC7/BLM/TIPIN/GINS1/MCM4/POLA1/NUGGC/ATAD5/LIG1/DNA2/MCM2/CDC45/BRCA2/TK1/CDT1/WRN/RAD51,25
GO:0051306,mitotic sister chromatid separation,32/2026,61/12963,2.6165818562999593e-11,3.1162243917172374e-9,3.033005284558224e-9,BUB3/MAD2L1/ZWILCH/KNTC1/SPDL1/GEN1/FBXO5/AURKB/ZWINT/UBE2C/CDCA8/BUB1/PLK1/CCNB1/NDC80/KNL1/TRIP13/NUF2/BIRC5/XRCC3/HASPIN/DLGAP5/SPC24/BUB1B/SPC25/NCAPH2/ESPL1/CENPF/TTK/CDC20/INCENP/TEX14,32
GO:0010965,regulation of mitotic sister chromatid separation,31/2026,58/12963,2.8280937806218563e-11,3.2897965327140755e-9,3.2019421628827632e-9,BUB3/MAD2L1/ZWILCH/KNTC1/SPDL1/GEN1/FBXO5/AURKB/ZWINT/UBE2C/CDCA8/BUB1/PLK1/CCNB1/NDC80/KNL1/TRIP13/NUF2/BIRC5/XRCC3/HASPIN/DLGAP5/SPC24/BUB1B/SPC25/ESPL1/CENPF/TTK/CDC20/INCENP/TEX14,31
GO:0031577,spindle checkpoint signaling,27/2026,46/12963,2.8947183912485568e-11,3.2907684984148367e-9,3.202888172135066e-9,BUB3/MAD2L1/ZWILCH/KNTC1/SPDL1/GEN1/AURKB/ZWINT/CDCA8/BUB1/PLK1/CCNB1/NDC80/KNL1/TRIP13/NUF2/BIRC5/XRCC3/HASPIN/SPC24/BUB1B/SPC25/CENPF/TTK/CDC20/INCENP/TEX14,27
GO:0032392,DNA geometric change,38/2026,81/12963,2.9980231137906344e-11,3.332469247817945e-9,3.2434752985454234e-9,RFC4/MCM7/MCM8/RFC5/RFC3/MCM3/MCM6/GINS4/GINS3/BLM/GINS1/MCM4/DDX1/MCM5/G3BP1/ZRANB3/BRIP1/DNA2/RUVBL1/DSCC1/MNAT1/PIF1/FANCM/GINS2/MCM2/SUPV3L1/TOP2A/CDC45/HMGB3/SUB1/POLQ/HMGA1/RECQL4/WRN/RAD54B/CHTF18/RAD51/DDX11,38
GO:0032508,DNA duplex unwinding,36/2026,75/12963,4.335914851929935e-11,4.714836106381203e-9,4.588925901642094e-9,RFC4/MCM7/MCM8/RFC5/RFC3/MCM3/MCM6/GINS4/GINS3/BLM/GINS1/MCM4/DDX1/MCM5/G3BP1/BRIP1/DNA2/RUVBL1/DSCC1/MNAT1/PIF1/FANCM/GINS2/MCM2/SUPV3L1/TOP2A/CDC45/SUB1/POLQ/HMGA1/RECQL4/WRN/RAD54B/CHTF18/RAD51/DDX11,36
GO:0007088,regulation of mitotic nuclear division,45/2026,107/12963,4.85425690565357e-11,5.166168732357267e-9,5.028205641354482e-9,BUB3/MAD2L1/ZWILCH/KNTC1/SPDL1/GEN1/FBXO5/BORA/CHEK1/AURKB/ZWINT/NUSAP1/MTBP/UBE2C/CDCA8/CDC25C/BUB1/PLK1/CCNB1/NDC80/KNL1/TRIP13/NUF2/BIRC5/XRCC3/HASPIN/DLGAP5/AURKA/SPC24/BUB1B/SPC25/MKI67/CDCA2/ESPL1/IGF1/CENPF/TTK/CDC20/KIF20B/PKMYT1/NEK2/FBXO43/INCENP/TEX14/CD28,45
GO:0033047,regulation of mitotic sister chromatid segregation,29/2026,53/12963,5.755002052037754e-11,5.997191721727676e-9,5.837036072516363e-9,BUB3/MAD2L1/ZWILCH/KNTC1/SPDL1/GEN1/FBXO5/AURKB/ZWINT/CDCA8/BUB1/PLK1/CCNB1/NDC80/KNL1/TRIP13/NUF2/BIRC5/XRCC3/HASPIN/SPC24/BUB1B/SPC25/CDK1/CENPF/TTK/CDC20/INCENP/TEX14,29
GO:0045786,negative regulation of cell cycle,100/2026,343/12963,1.0177871604521596e-10,1.0389737503227963e-8,1.0112278447027366e-8,DONSON/BUB3/EZH2/RAD17/MAD2L1/GMNN/ZWILCH/KNTC1/SPDL1/GEN1/WDR76/FBXO5/RINT1/BLM/TIPIN/INTS7/AVEN/RBL1/FBXO4/IPO5/CLSPN/CDK2/NPM1/CHEK1/AURKB/NABP2/CDC6/BRIP1/ZWINT/BTG3/DNA2/TIMELESS/MTBP/SUV39H1/CHEK2/RAD1/CDCA8/NAE1/BUB1/FZD3/EME1/PLK1/WEE1/CASP3/CCNB1/MBTPS2/NDC80/KNL1/TRIP13/FANCD2/NUF2/CCNF/ORC1/BIRC5/CDKN2A/XRCC3/BARD1/DTL/HASPIN/CDC45/MSH2/SPC24/BUB1B/GTSE1/SPC25/RPS27L/CDK6/RHNO1/CDK1/ESPL1/BRCA2/PINX1/ETAA1/CENPF/RBBP8/TRIAP1/TTK/CDC20/E2F7/E2F8/PKMYT1/RNASEH2B/UFL1/CDT1/USP28/TICRR/NEK2/H2AX/FBXO43/NUDT6/INCENP/TEX14/GATA3/RAD51/DAB2IP/MAPK12/STK33/TMEM67/BRSK1/E2F1,100
GO:0045005,DNA-templated DNA replication maintenance of fidelity,29/2026,54/12963,1.058207836892727e-10,1.058631120027484e-8,1.0303602622376552e-8,DONSON/PCNA/NUCKS1/MCM8/MMS22L/GEN1/BLM/TIPIN/ALYREF/TRAIP/ZRANB3/PARP1/DNA2/TIMELESS/EME1/ASF1A/FANCM/BARD1/BRCA2/ETAA1/RBBP8/TONSL/POLE/CENPS/WRN/POLD1/CENPX/RAD51/DDX11,29
GO:0006310,DNA recombination,89/2026,295/12963,1.588832533534938e-10,1.5583020260277963e-8,1.5166874030132276e-8,NUCKS1/MCM7/MCM8/FEN1/MCM3/MMS22L/MCM6/GEN1/KPNA2/GINS4/RPA3/NSD2/CDC7/BLM/MCM4/PSMD14/ALYREF/MCM5/CHEK1/ACTL6A/MLH1/NABP2/ZRANB3/BRIP1/ATAD5/PARP1/UCHL5/TIMELESS/RUVBL1/PARPBP/HMCES/CCNB1IP1/TOP6BL/UHRF1/EME1/PIF1/FANCM/NSMCE4A/RAD51D/RAD51C/RAD51AP1/GINS2/TRIP13/FANCD2/MCM2/DMC1/EXO1/XRCC3/KDM1A/SUPV3L1/UNG/BARD1/TOP2A/YEATS4/CDC45/HMGB3/MSH2/FIGNL1/RHNO1/RAD54L/POLN/FANCB/POLQ/BRCA2/RECQL4/RBBP8/SHLD2/PALB2/TONSL/PSMC3IP/XRCC2/MND1/CENPS/WRN/H2AX/BCL11B/SMARCAD1/AUNIP/THAP9/CENPX/RAD54B/CD28/KDM4D/RAD51/TBX21/RADX/BRME1/HROB/H1-3,89
GO:1901990,regulation of mitotic cell cycle phase transition,91/2026,308/12963,3.340284041505096e-10,3.213096303001633e-8,3.127290221044751e-8,DONSON/BUB3/EZH2/RAD17/MAD2L1/ZWILCH/KNTC1/SPDL1/GEN1/RRM1/FBXO5/RINT1/CDC7/BLM/AVEN/RBL1/CLSPN/CDK2/SMARCB1/CHEK1/ACTL6A/AURKB/NABP2/CDC6/ATAD5/ZWINT/CENPJ/MTBP/CHEK2/UBE2C/CDCA8/NAE1/CDC25C/BUB1/RRM2/MNAT1/PLK1/WEE1/SASS6/RAD51C/CCNB1/DDR2/MBTPS2/NDC80/CCND2/KNL1/TRIP13/NUF2/MTA3/ORC1/BIRC5/CDKN2A/XRCC3/BARD1/CDK4/DTL/HASPIN/DLGAP5/AURKA/CDCA5/CDC25B/SPC24/STIL/BUB1B/CDC25A/GTSE1/SPC25/RPS27L/CDK6/CDK1/ESPL1/KIF14/PINX1/CENPF/RBBP8/PHF10/TRIAP1/CENPE/TTK/CDC20/BCL7A/E2F7/RNASEH2B/TICRR/INCENP/TEX14/ANLN/TERT/DPF3/BRSK1/E2F1,91
GO:0030071,regulation of mitotic metaphase/anaphase transition,38/2026,87/12963,4.10045606314642e-10,3.8634545519488435e-8,3.760280583085377e-8,BUB3/MAD2L1/ZWILCH/KNTC1/SPDL1/GEN1/FBXO5/SMARCB1/ACTL6A/AURKB/CDC6/ZWINT/UBE2C/CDCA8/BUB1/PLK1/CCNB1/NDC80/KNL1/TRIP13/NUF2/BIRC5/XRCC3/HASPIN/DLGAP5/SPC24/BUB1B/SPC25/ESPL1/CENPF/PHF10/CENPE/TTK/CDC20/BCL7A/INCENP/TEX14/DPF3,38
GO:0090068,positive regulation of cell cycle process,69/2026,211/12963,4.1708625710763203e-10,3.8634545519488435e-8,3.760280583085377e-8,EZH2/DBF4/FEN1/MAD2L1/RANBP1/GEN1/RRM1/FBXO5/SMC4/CDC7/RACGAP1/SMC2/NPM1/RAD18/AURKB/CDC6/ATAD5/NUSAP1/CENPJ/SPAG5/PLK4/MTBP/NCAPD3/UBE2C/CDCA8/CDC25C/BUB1/RRM2/NCAPG2/SASS6/RAD51C/CCNB1/DDR2/RAD51AP1/NDC80/CCND2/MTA3/NCAPH/BIRC5/XRCC3/CDK4/DTL/NCAPG/DLGAP5/AURKA/CDCA5/CDC25B/ECT2/STIL/CDC25A/RHNO1/NCAPH2/KIF23/CDK1/ESPL1/KIF14/IGF1/CDC20/KIF20B/E2F7/E2F8/CENPV/CIT/FAM83D/INCENP/CD28/TERT/DDX11/WNT4,69
GO:0002449,lymphocyte mediated immunity,93/2026,319/12963,4.6459489887299806e-10,4.22527942575043e-8,4.112442884760988e-8,IGHV1-18/IGHG1/IGHV4-39/NSD2/IL12A/TUBB/CADM1/IGHV1-58/CD27/EBAG9/IGHV3-72/IGHV3-23/MLH1/ATAD5/IGHV3-15/HMCES/IGKC/C1QBP/IGLL5/IGHV3-11/SLAMF1/IGHG3/IGHV3-30/EXO1/IGLC2/UNG/IGHV1-69D/MSH2/IGLC7/IGHV4-59/IGHV3-64/IGHV4-34/IGHV4-28/IGHV3-21/IGHV2-26/SH2D1A/IGHV3-53/LAG3/SLAMF6/IGHV1-69/IGLC3/IGHV3-49/SHLD2/IGHV3-13/IGHV5-51/DENND1B/GZMB/IGHV1-3/IGHV6-1/IL6/KLRC1/CD8A/IGHV3-33/IGHV4-61/CD70/IGHV3-7/IGHV2-5/IGHV1-24/IGHG4/CD28/IGHE/IGHA1/IGHV3-64D/IGHM/CD2/IGHV2-70/IGHV3-66/SCART1/CD96/IGHV3-73/GATA3/IGHV4-4/TBX21/IL2RB/IGHV3-74/KLRK1/PRF1/KLRC2/CD19/IGHV3-20/SLAMF7/CD80/IGHV3-43/IGHV3-35/IGHA2/IGHV7-4-1/IGHV3-48/IGLC6/IGLL1/IL4I1/FOXJ1/IL23R/IGHV3-38,93
GO:0007127,meiosis I,39/2026,91/12963,4.797279299922363e-10,4.284998403252082e-8,4.170567060552807e-8,NDC1/FBXO5/MLH1/BRIP1/CKS2/CCNB1IP1/TOP6BL/EME1/PLK1/FANCM/RAD51D/PTTG1/CCNE2/RAD51C/RAD51AP1/NDC80/TRIP13/FANCD2/CCNE1/DMC1/CCNB2/PSMA8/TOP2A/AURKA/CDC25B/RAD54L/ESPL1/BRCA2/PSMC3IP/MND1/CENPS/MEI1/CENPX/RAD54B/SYCE2/RAD51/STAG3/SYCE1L/BRME1,39
GO:0071103,DNA conformation change,38/2026,88/12963,6.138996139660512e-10,5.294354946652048e-8,5.1529686290253843e-8,RFC4/MCM7/MCM8/RFC5/RFC3/MCM3/MCM6/GINS4/GINS3/BLM/GINS1/MCM4/DDX1/MCM5/G3BP1/ZRANB3/BRIP1/DNA2/RUVBL1/DSCC1/MNAT1/PIF1/FANCM/GINS2/MCM2/SUPV3L1/TOP2A/CDC45/HMGB3/SUB1/POLQ/HMGA1/RECQL4/WRN/RAD54B/CHTF18/RAD51/DDX11,38
GO:1902099,regulation of metaphase/anaphase transition of cell cycle,38/2026,88/12963,6.138996139660512e-10,5.294354946652048e-8,5.1529686290253843e-8,BUB3/MAD2L1/ZWILCH/KNTC1/SPDL1/GEN1/FBXO5/SMARCB1/ACTL6A/AURKB/CDC6/ZWINT/UBE2C/CDCA8/BUB1/PLK1/CCNB1/NDC80/KNL1/TRIP13/NUF2/BIRC5/XRCC3/HASPIN/DLGAP5/SPC24/BUB1B/SPC25/ESPL1/CENPF/PHF10/CENPE/TTK/CDC20/BCL7A/INCENP/TEX14/DPF3,38
GO:0006268,DNA unwinding involved in DNA replication,16/2026,21/12963,1.1145724878481127e-9,9.449307769858067e-8,9.196962990718147e-8,MCM7/MCM3/MCM6/GINS4/GINS3/BLM/GINS1/MCM4/MCM5/GINS2/MCM2/CDC45/HMGA1/RECQL4/WRN/RAD51,16
GO:0045132,meiotic chromosome segregation,31/2026,65/12963,1.1841690095200142e-9,9.872022309365184e-8,9.608388893035202e-8,NDC1/FBXO5/SMC4/SMC2/MLH1/BRIP1/CCNB1IP1/SGO1/PLK1/PTTG1/CCNE2/NDC80/TRIP13/FANCD2/CCNE1/NUF2/DMC1/NCAPH/CCNB2/AURKA/NCAPH2/ESPL1/ASPM/TTK/DCAF13/PSMC3IP/MND1/SYCE2/SEPTIN1/STAG3/SYCE1L,31
GO:0090329,regulation of DNA-templated DNA replication,25/2026,46/12963,1.4801758429393166e-9,1.2137441912102396e-7,1.1813310221905676e-7,RFC4/DBF4/PCNA/MCM7/RFC5/RFC3/MCM3/GMNN/MCM6/FBXO5/CDC7/BLM/TIPIN/MCM4/MCM5/CDK2/NUGGC/TIMELESS/DSCC1/MCM2/E2F7/E2F8/CDT1/TICRR/CHTF18,25
GO:0007346,regulation of mitotic cell cycle,118/2026,446/12963,1.6485370919080267e-9,1.3299971828587015e-7,1.294479465207916e-7,DONSON/BUB3/EZH2/LGMN/RAD17/MAD2L1/GMNN/ZWILCH/KNTC1/SPDL1/GEN1/RRM1/RPA3/FBXO5/RINT1/CDC7/BLM/TIPIN/AVEN/RBL1/BORA/CLSPN/CDK2/SMARCB1/CHEK1/ACTL6A/AURKB/NABP2/CDC6/ATAD5/ZWINT/BTG3/NUSAP1/CENPJ/CKS2/MTBP/CHEK2/UBE2C/CDCA8/NAE1/CDC25C/BUB1/RRM2/FZD3/MNAT1/EME1/PLK1/WEE1/SASS6/RAD51C/CCNB1/DDR2/MBTPS2/NDC80/CCND2/KNL1/TRIP13/FANCD2/NUF2/MTA3/ORC1/BIRC5/CDKN2A/XRCC3/INTS13/BARD1/CDK4/DTL/HASPIN/DLGAP5/AURKA/MSH2/CDCA5/CDC25B/SPC24/STIL/BUB1B/CDC25A/GTSE1/SPC25/RPS27L/CDK6/MKI67/CKS1B/CDCA2/CDK1/ESPL1/BRCA2/KIF14/PINX1/IGF1/CENPF/RBBP8/PHF10/TRIAP1/CENPE/TTK/TP73/CDC20/BCL7A/KIF20B/E2F7/PKMYT1/RNASEH2B/TICRR/ANAPC10/NEK2/FBXO43/INCENP/TEX14/CD28/ANLN/TERT/STK33/PIM2/DPF3/BRSK1/E2F1,118
GO:0007091,metaphase/anaphase transition of mitotic cell cycle,38/2026,91/12963,1.9598833608457675e-9,1.5560851699921474e-7,1.5145297483561697e-7,BUB3/MAD2L1/ZWILCH/KNTC1/SPDL1/GEN1/FBXO5/SMARCB1/ACTL6A/AURKB/CDC6/ZWINT/UBE2C/CDCA8/BUB1/PLK1/CCNB1/NDC80/KNL1/TRIP13/NUF2/BIRC5/XRCC3/HASPIN/DLGAP5/SPC24/BUB1B/SPC25/ESPL1/CENPF/PHF10/CENPE/TTK/CDC20/BCL7A/INCENP/TEX14/DPF3,38
GO:0032543,mitochondrial translation,48/2026,130/12963,2.27890030540795e-9,1.781103019945401e-7,1.7335384724525935e-7,MRPS27/MRPL39/TRUB2/MRPL35/MRPS7/DARS2/MRPL19/MRPL9/UQCC2/SHMT2/MRPS18B/MRPL42/EARS2/C1QBP/TSFM/MRPS31/MRPL15/MRPL27/MRPL2/WARS2/MRPL22/GARS1/MRPL1/MRPL11/MRPL3/MRPL58/GATB/MRPS35/QRSL1/MRPS9/MRPL32/FASTKD2/MRPL13/MRPS33/MRPL37/MRPL24/MRPL17/LRPPRC/MRPL50/MRPL48/MRPL54/MRPS28/MRPL40/SARS2/MTG1/MRPL12/MRPL47/MRPS24,48
GO:0006302,double-strand break repair,83/2026,282/12963,2.454796652482677e-9,1.8890604393412848e-7,1.8386128773655679e-7,NUCKS1/MCM7/MCM8/PARP2/FEN1/MCM3/MMS22L/MCM6/GEN1/GINS4/RPA3/NSD2/CDC7/BLM/MCM4/PSMD14/DDX1/POLA1/MCM5/TDP1/SMARCB1/CHEK1/ACTL6A/MLH1/NABP2/BRIP1/PARP1/DNA2/TIMELESS/RUVBL1/ZGRF1/PPP5C/ESCO2/CHEK2/PARPBP/HMCES/UHRF1/EME1/FANCM/NSMCE4A/RAD51D/RAD51C/RAD51AP1/GINS2/TRIP13/FANCD2/MCM2/DMC1/XRCC3/KDM1A/DCLRE1A/YEATS4/CDC45/MSH2/CDCA5/FIGNL1/TENT4A/RAD54L/POLN/FANCB/POLQ/BRCA2/FOXM1/RECQL4/RBBP8/PHF10/SHLD2/BCL7A/PALB2/TONSL/XRCC2/ERCC8/WRN/H2AX/SMARCAD1/AUNIP/RAD54B/KDM4D/RAD51/DDX11/RADX/DPF3/BRME1,83
GO:0031297,replication fork processing,25/2026,47/12963,2.6941142398715237e-9,2.0418120345208122e-7,1.9872852247856138e-7,DONSON/PCNA/NUCKS1/MMS22L/GEN1/BLM/TIPIN/ALYREF/TRAIP/ZRANB3/PARP1/DNA2/EME1/ASF1A/FANCM/BARD1/BRCA2/ETAA1/RBBP8/TONSL/CENPS/WRN/CENPX/RAD51/DDX11,25
GO:0044784,metaphase/anaphase transition of cell cycle,38/2026,92/12963,2.8406070173577214e-9,2.120703925496018e-7,2.064070299336915e-7,BUB3/MAD2L1/ZWILCH/KNTC1/SPDL1/GEN1/FBXO5/SMARCB1/ACTL6A/AURKB/CDC6/ZWINT/UBE2C/CDCA8/BUB1/PLK1/CCNB1/NDC80/KNL1/TRIP13/NUF2/BIRC5/XRCC3/HASPIN/DLGAP5/SPC24/BUB1B/SPC25/ESPL1/CENPF/PHF10/CENPE/TTK/CDC20/BCL7A/INCENP/TEX14/DPF3,38
GO:0044772,mitotic cell cycle phase transition,110/2026,412/12963,3.442072110510761e-9,2.53194774952571e-7,2.4643318128656767e-7,DONSON/BUB3/EZH2/DBF4/RAD17/MAD2L1/ZWILCH/KNTC1/SPDL1/GEN1/RRM1/FBXO5/RINT1/CDC7/BLM/AVEN/RBL1/CLSPN/CDK2/SMARCB1/CHEK1/ACTL6A/AURKB/NABP2/CDC6/ATAD5/ZWINT/CENPJ/CCNA2/CKS2/MTBP/SKP2/CHEK2/UBE2C/CDCA8/NAE1/CDC25C/BUB1/MELK/RRM2/MNAT1/PLK1/WEE1/SASS6/CCNE2/RAD51C/CCNB1/DDR2/MBTPS2/NDC80/CCND2/KNL1/TRIP13/CCNE1/NUF2/CCNF/MTA3/ORC1/BIRC5/CDKN2A/XRCC3/CCNB2/KDM8/BARD1/CDK4/DTL/HASPIN/DLGAP5/AURKA/CDCA5/CDC25B/CDKN3/SPC24/STIL/BUB1B/CDC25A/GTSE1/SPC25/RPS27L/CDK6/CKS1B/CDK1/ESPL1/KIF14/PINX1/FOXM1/CENPF/RBBP8/PHF10/TRIAP1/CENPE/TTK/CDC20/BCL7A/E2F7/PKMYT1/RNASEH2B/POLE/TICRR/GFI1/INCENP/TEX14/ANLN/MASTL/TERT/PIM2/DPF3/BRSK1/E2F1/IQGAP3,110
GO:0051310,metaphase chromosome alignment,37/2026,91/12963,7.659569085643083e-9,5.552632545853145e-7,5.404348897192869e-7,DSN1/BUB3/ZWILCH/KNTC1/SPDL1/KIF22/RACGAP1/AURKB/MLH1/SPAG5/CDCA8/SGO1/CCNB1/NDC80/KNL1/NUF2/BIRC5/SPICE1/KIF18A/KIFC1/CDCA5/KIF2C/SPC24/ECT2/SEH1L/SPC25/KIF14/PINX1/CENPF/CENPE/CDT1/NEK2/CENPQ/FAM83D/INCENP/TEX14/SEPTIN1,37
GO:0033045,regulation of sister chromatid segregation,39/2026,99/12963,8.801324261406484e-9,6.289174850793605e-7,6.12122176075263e-7,BUB3/MAD2L1/ZWILCH/KNTC1/SPDL1/GEN1/FBXO5/SMARCB1/ACTL6A/AURKB/CDC6/ZWINT/UBE2C/CDCA8/BUB1/PLK1/CCNB1/NDC80/KNL1/TRIP13/NUF2/BIRC5/XRCC3/HASPIN/DLGAP5/SPC24/BUB1B/SPC25/CDK1/ESPL1/CENPF/PHF10/CENPE/TTK/CDC20/BCL7A/INCENP/TEX14/DPF3,39
GO:0044839,cell cycle G2/M phase transition,50/2026,143/12963,8.930218748993863e-9,6.291401997530605e-7,6.123389431296756e-7,DONSON/RAD17/RRM1/FBXO5/RINT1/CDC7/BLM/AVEN/CLSPN/CDK2/NPM1/CHEK1/AURKB/NABP2/CDC6/ATAD5/CCNA2/SKP2/CHEK2/NAE1/CDC25C/MELK/PLK1/WEE1/RAD51C/CCNB1/MBTPS2/NDC80/MTA3/ORC1/CCNB2/KDM8/BARD1/CDK4/DTL/AURKA/CDC25B/CDC25A/CDK6/CDK1/KIF14/PINX1/FOXM1/CENPF/RBBP8/PKMYT1/RNASEH2B/TICRR/MASTL/BRSK1,50
